policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2021289,Community Bank,Midwest,2021,42109,0,0.0,0.0,0.0,4.257030144499196,0.38275000000000003,30.370370370370367,0.0,2,0.029,0.26332,0.26314,158709.28,41762.45,92805.45,50696.45,2.20393,0.0,244034.42125592913,507925.75422846293,118201.73771142315
POL-2021290,Regional Bank,Southwest,2023,3477898,1,1.0,1244902.0,481017.0,6.904550148033189,0.7955,2.162162162162162,0.6931471805599453,50,0.637,0.12487,0.12479,1508622.39,188256.91,418348.69,-3059549.31,0.12029,0.35795,1498019.0883711327,2997184.7071785945,568207.9253589297
POL-2021291,Fintech-Payments,West,2024,3292080,0,0.0,0.0,0.0,5.895779296973574,0.54825,2.0,1.0986122886681098,100,3.258,0.17543,0.17531,4004490.74,702008.18,1560018.17,-1732061.83,0.47387,0.0,5721592.316505388,11708110.841981545,2145423.712099077
POL-2021292,Regional Bank,Southwest,2023,370840,0,0.0,0.0,0.0,5.902906520126191,0.30550000000000005,8.695652173913043,0.6931471805599453,5,0.058,0.36543,0.36518,190193.28,69454.59,154343.52,-216496.48,0.4162,0.0,379413.75298829033,694937.0464605697,189090.37232302848
POL-2021293,National Bank,Southwest,2022,62750094,0,0.0,0.0,0.0,9.158404766087601,0.6305000000000001,30.606060606060602,0.0,100,4.758,0.18264,0.18251,2196680.44,400926.5,890947.78,-61859146.22,0.0142,0.0,3303110.809937217,6275938.570377343,1204744.7085188671
POL-2021294,National Bank,National,2022,221477503,0,0.0,0.0,0.0,10.23650382418395,0.53925,59.0,0.6931471805599453,100,0.559,0.24798,0.24781,2390353.3,592362.3,1316360.66,-220161142.34,0.00594,0.0,3557499.574718446,7948703.548925579,1713795.837446279
POL-2021295,Credit Union,Southeast,2022,77249,0,0.0,0.0,0.0,3.529297384289471,0.76425,30.625,0.6931471805599453,25,1.234,0.16025,0.16014,331823.73,53138.63,118085.84,40836.84,1.52864,0.0,390380.4620150313,865762.3838632603,161373.95919316303
POL-2021296,Insurance Carrier,Midwest,2020,9314660,0,0.0,0.0,0.0,8.126991009973985,0.767,20.416666666666668,1.0986122886681098,25,0.221,0.13012,0.13003,6329196.61,822974.82,1828832.94,-7485827.06,0.19634,0.0,6597947.313783038,14022250.85559878,2529945.4827799387
POL-2021297,Community Bank,Midwest,2024,145942,0,0.0,0.0,0.0,4.169761201506855,0.7755,25.0,0.0,25,0.136,0.13769,0.13759,486822.51,66984.22,148853.82,2911.82,1.01995,0.0,416129.98263687297,1049872.2813109306,201347.43406554655
POL-2021298,Investment Bank,Southwest,2022,23499885,0,0.0,0.0,0.0,8.872991751442749,0.6465000000000001,6.923076923076923,0.0,25,0.631,0.14082,0.14072,514415.97,72391.11,160869.12,-23339015.88,0.00685,0.0,534701.3629687772,1147644.145404564,218251.32727022818
POL-2021299,National Bank,Midwest,2024,33195660,0,0.0,0.0,0.0,9.208829230777232,0.7375000000000002,15.714285714285714,0.0,25,1.031,0.13391,0.13382,2102185.01,281310.25,625133.88,-32570526.12,0.01883,0.0,1966116.776628636,5756916.433915441,912979.7016957721
POL-2021300,Credit Union,Southwest,2023,186004,1,1.0,28930.0,1957.0,3.883623530906448,0.78825,23.333333333333332,0.0,50,1.225,0.17073,0.17061,940924.57,160530.85,356735.21,170731.21,1.91789,0.15553,1192049.4748361479,2118833.4878335353,462676.8843916768
POL-2021301,Asset Manager,National,2022,2599667,0,0.0,0.0,0.0,7.101099199057828,0.59575,74.23076923076923,0.6931471805599453,15,0.281,0.23813,0.23796,1621379.24,385829.4,857398.66,-1742268.34,0.32981,0.0,2624715.8093673293,5506329.125270174,1132715.1162635088
POL-2021302,Fintech-Lending,Southeast,2021,1008742,0,0.0,0.0,0.0,6.138590611998276,0.7157500000000001,19.30232558139535,0.0,10,0.297,0.19094,0.19081,1529482.68,291846.25,648547.22,-360194.78,0.64293,0.0,2217297.0031684106,4048764.965326937,850985.4682663468
POL-2021303,Community Bank,National,2024,25276,0,0.0,0.0,0.0,3.949318790171843,0.6405000000000001,10.714285714285714,0.6931471805599453,2,0.025,0.26043,0.26025,502093.49,130672.11,290382.46,265106.46,11.48847,0.0,767518.0792943938,1170430.7671463417,348903.9983573171
POL-2021304,Broker-Dealer,Southeast,2024,8372826,0,0.0,0.0,0.0,6.420483408169882,0.687,19.736842105263158,0.0,250,4.974,0.1257,0.12561,8211259.77,1031416.04,2292035.65,-6080790.35,0.27375,0.0,8060207.2118412815,17876601.660248052,3185865.7330124024
POL-2021305,Hedge Fund,Southeast,2020,366728,0,0.0,0.0,0.0,5.517452896464707,0.8582500000000001,0.48780487804878053,0.6931471805599453,5,0.123,0.13433,0.13424,1374252.64,184475.95,409946.55,43218.55,1.11785,0.0,1493044.3549553624,3232849.6130079916,571589.0306503996
POL-2021306,Fintech-Payments,Southwest,2021,213109,0,0.0,0.0,0.0,5.788429948716486,0.6192500000000001,23.6,0.6931471805599453,1,0.025,0.20535,0.20521,1339111.94,274797.26,610660.57,397551.57,2.86548,0.0,1000000.0,1500747.653708118,685697.9526854058
POL-2021307,Custodian Bank,Southwest,2023,76411514,0,0.0,0.0,0.0,9.495654643398302,0.725,6.538461538461538,0.0,100,2.567,0.09701,0.09695,1019904.47,98875.02,219722.27,-76191791.73,0.00288,0.0,937420.5931672197,2019367.3674767455,320690.6383738373
POL-2021308,Community Bank,West,2021,287266,0,0.0,0.0,0.0,4.716711560720999,0.77425,3.142857142857143,0.0,25,1.018,0.14591,0.14581,889241.03,129658.79,288130.64,864.64,1.00301,0.0,925166.9055093561,1907493.9082394992,383505.335411975
POL-2021309,Asset Manager,Southwest,2020,1265331,0,0.0,0.0,0.0,6.334167333479831,0.8245,1.7647058823529413,0.0,15,0.191,0.11299,0.11291,1999732.78,225790.88,501757.51,-763573.49,0.39654,0.0,1436752.4418055122,5068714.833010715,755193.2516505357
POL-2021310,Regional Bank,West,2022,855409,0,0.0,0.0,0.0,6.759487262313034,0.66025,7.714285714285714,0.6931471805599453,5,0.165,0.21466,0.21451,1258631.06,269994.18,599987.06,-255421.94,0.7014,0.0,1869220.4004242364,3346476.077332721,767310.8638666361
POL-2021311,Asset Manager,Midwest,2021,3467654,1,1.0,210476.0,101464.0,7.064502584656662,0.646,17.22222222222222,0.0,25,0.831,0.17475,0.17463,2942228.57,513803.75,1141786.1,-2325867.9,0.32927,0.0607,4447092.182617844,8087706.6672662,1546171.43336331
POL-2021312,Fintech-Lending,Southeast,2024,403618,0,0.0,0.0,0.0,5.323985113296614,0.842,4.473684210526315,0.6931471805599453,10,0.201,0.11767,0.11759,4161212.99,489320.98,1087379.96,683761.96,2.69408,0.0,3670946.2737405705,8691734.429048898,1521966.6814524448
POL-2021313,Insurance Carrier,Southeast,2024,39881548,0,0.0,0.0,0.0,8.920001439863116,0.7490000000000001,12.61904761904762,0.0,100,2.878,0.18389,0.18376,4132277.38,759356.24,1687458.32,-38194089.68,0.04231,0.0,6057220.564124171,12885875.68923927,2331752.1044619633
POL-2021314,Investment Bank,Midwest,2023,102851572,0,0.0,0.0,0.0,8.984881642704533,0.914,21.63265306122449,0.6931471805599453,250,2.28,0.10223,0.10216,2712566.99,277126.19,615835.97,-102235736.03,0.00599,0.0,2125198.4932476175,5250663.324607267,878369.1362303633
POL-2021315,Community Bank,Southeast,2024,33013,1,1.0,169520.0,20342.0,4.623010104116422,0.5952500000000001,5.3125,0.0,1,0.044,0.1816,0.18148,393102.41,71340.14,158533.64,125520.64,4.80216,5.13495,548029.2109730548,1000217.1515788478,208544.4975789424
POL-2021316,Fintech-Payments,Southwest,2021,346793,0,0.0,0.0,0.0,5.994709277272871,0.60275,6.5625,0.0,2,0.097,0.18272,0.18259,1966546.01,359073.63,797941.4,451148.4,2.30092,0.0,2000000.0,2002244.4810924418,898053.6240546221
POL-2021317,Regional Bank,Southeast,2022,375534,0,0.0,0.0,0.0,6.340888264332522,0.7602500000000001,8.636363636363637,0.6931471805599453,2,0.055,0.17712,0.177,407352.55,72099.71,160221.59,-215312.41,0.42665,0.0,590383.516691584,1125541.4910719576,216498.6645535979
POL-2021318,Regional Bank,Southeast,2020,387738,0,0.0,0.0,0.0,5.700109069289892,0.7575,8.846153846153847,0.0,10,0.391,0.18134,0.18122,1526564.8,276640.06,614755.69,227017.69,1.58549,0.0,1859603.6720689032,4564539.259529446,842982.6529764723
POL-2021319,Insurance Carrier,Midwest,2023,8403348,0,0.0,0.0,0.0,7.517846884404756,0.68625,2.0,0.6931471805599453,50,0.997,0.16833,0.16821,3483806.92,586021.53,1302270.06,-7101077.94,0.15497,0.0,3905110.8642081586,8391263.41556825,1721833.2307784124
POL-2021320,Regional Bank,Midwest,2023,531972,0,0.0,0.0,0.0,6.722148331196653,0.6579999999999999,4.2105263157894735,0.0,2,0.029,0.19786,0.19772,2763107.32,546333.57,1214074.61,682102.61,2.28222,0.0,2000000.0,3050685.38962915,1366608.8794814576
POL-2021321,Broker-Dealer,Southwest,2024,4549291,0,0.0,0.0,0.0,6.75530315579046,0.8132500000000001,11.818181818181817,0.6931471805599453,50,1.588,0.12716,0.12708,1925542.89,244689.92,543755.37,-4005535.63,0.11953,0.0,1778498.5078923178,4541374.183112693,770824.0791556346
POL-2021322,Fintech-Payments,National,2022,1341995,1,1.0,163960.0,46000.0,6.214808078424858,0.54975,8.8,0.0,10,0.418,0.29837,0.29817,2110921.69,629407.01,1398682.25,56687.25,1.04224,0.12218,3615313.3861067966,6164582.146284934,1706911.3573142467
POL-2021323,Regional Bank,National,2023,1112539,1,1.0,503848.0,214665.0,6.441743671005939,0.5387500000000001,5.609756097560976,0.6931471805599453,10,0.098,0.28197,0.28178,816553.86,230089.81,511310.69,-601228.31,0.45959,0.45288,1597490.086828201,2314168.982481784,627019.1391240892
POL-2021324,Asset Manager,Northeast,2024,2141076,1,1.0,5713472.0,91041.0,7.117692002809065,0.72675,12.380952380952383,1.0986122886681098,10,0.175,0.23341,0.23325,1940567.31,452637.27,1005860.6,-1135215.4,0.46979,2.6685,2893048.9315865156,5750481.254996215,1293384.6627498106
POL-2021325,Regional Bank,Southwest,2020,371011,1,1.0,9537.0,5645.0,6.361302477572996,0.7155,2.1052631578947367,0.6931471805599453,2,0.045,0.18016,0.18003,546981.84,98474.39,218831.98,-152179.02,0.58983,0.02571,740711.3139827087,1670952.9163344197,302379.625816721
POL-2021326,Fintech-Lending,National,2024,1536536,0,0.0,0.0,0.0,5.129306823813755,0.6627500000000001,10.0,0.6931471805599453,100,2.061,0.24362,0.24346,1303890.76,317441.2,705424.89,-831111.11,0.4591,0.0,1809472.9344811763,3668442.5704224026,888847.0185211202
POL-2021327,Hedge Fund,National,2020,296518,1,1.0,715060.0,103410.0,6.5321887212198355,0.6030000000000001,12.727272727272727,0.0,1,0.047,0.33302,0.33279,201246.76,66973.8,148830.66,-147687.34,0.50193,2.41152,361801.85406143544,635858.0747219564,180623.56373609783
POL-2021328,Fintech-Payments,Midwest,2022,566563,0,0.0,0.0,0.0,5.925591802957274,0.6852499999999999,6.578947368421052,0.0,5,0.105,0.19726,0.19713,1228532.37,242178.83,538175.18,-28387.82,0.94989,0.0,1624881.8641987646,3373102.0205624592,706830.281028123
POL-2021329,Fintech-Payments,National,2021,7003840,0,0.0,0.0,0.0,7.421357045694879,0.6535,1.5151515151515151,0.0,25,1.25,0.17839,0.17827,2638693.18,470400.99,1045335.54,-5958504.46,0.14925,0.0,3421716.8453647248,8295138.125394679,1460092.446269734
POL-2021330,Fintech-Payments,West,2021,180192,1,1.0,783616.0,326299.0,5.794232377578273,0.63025,6.875,0.6931471805599453,1,0.025,0.22596,0.2258,1933466.72,436583.4,970185.34,789993.34,5.38418,4.34878,1000000.0,1002169.3536006452,1020293.8076800322
POL-2021331,Community Bank,Midwest,2022,36502,0,0.0,0.0,0.0,4.835487941050301,0.7155,4.871794871794872,0.0,1,0.046,0.17585,0.17573,356087.7,62573.72,139052.7,102550.7,3.80945,0.0,442089.6703851523,931209.4498218491,185613.17249109247
POL-2021332,Community Bank,Southeast,2023,310902,1,1.0,19556986.0,8449029.0,4.724729421045731,0.88675,10.24390243902439,0.0,25,0.688,0.12202,0.12194,2674758.63,326148.44,724774.32,413872.32,2.3312,62.90402,2534617.647073755,5511146.10266614,1000331.625133307
POL-2021333,Community Bank,Southwest,2024,142101,0,0.0,0.0,0.0,4.592084946439436,0.69725,6.0,0.0,10,0.113,0.12445,0.12437,653967.73,81332.27,180738.37,38637.37,1.2719,0.0,702188.0569436365,1966378.3042260665,279057.28521130333
POL-2021334,Hedge Fund,Southwest,2023,1247011,0,0.0,0.0,0.0,6.24436105657154,0.68275,28.529411764705884,0.0,15,0.55,0.16192,0.16181,590140.83,95488.94,212197.64,-1034813.36,0.17017,0.0,783243.3999808545,1492470.1789386906,286821.14894693455
POL-2021335,Fintech-Lending,Southeast,2022,5317885,1,1.0,942062.0,538834.0,5.907811162110729,0.7817500000000001,8.529411764705882,0.0,250,2.828,0.17052,0.1704,6298721.73,1073323.83,2385164.06,-2932720.94,0.44852,0.17715,9258410.744833848,16575113.91707998,3213919.755853999
POL-2021336,Community Bank,Southeast,2022,26132,0,0.0,0.0,0.0,3.9627161197436642,0.8729999999999999,6.756756756756756,0.6931471805599453,2,0.082,0.11564,0.11557,539403.16,62336.57,138525.71,112393.71,5.301,0.0,448413.55768509244,1125846.0044799827,194818.01022399912
POL-2021337,Regional Bank,Southwest,2021,596899,1,1.0,122846.0,19451.0,6.0390635259072605,0.5672499999999999,6.764705882352941,0.6931471805599453,10,0.055,0.21321,0.21306,1738899.69,370495.25,823322.79,226423.79,1.37933,0.20581,2731359.986289751,4686343.693841186,1057639.9746920594
POL-2021338,Community Bank,National,2024,69380,0,0.0,0.0,0.0,3.7999735016195233,0.71625,10.384615384615385,0.6931471805599453,10,0.051,0.27557,0.27539,631070.56,173787.48,386194.4,316814.4,5.56636,0.0,974099.7648897013,2073169.4763666247,489852.8738183313
POL-2021339,National Bank,National,2021,53505786,0,0.0,0.0,0.0,9.305950506789506,0.7812500000000001,10.0,0.0,50,0.656,0.16357,0.16346,3536595.11,578077.36,1284616.36,-52221169.64,0.02401,0.0,4152892.5526026534,7245779.197435624,1646905.3198717814
POL-2021340,Credit Union,Northeast,2024,88490,0,0.0,0.0,0.0,4.387014176184921,0.8865000000000002,9.51219512195122,0.0,10,0.353,0.15761,0.1575,402240.73,63353.01,140784.47,52294.47,1.59096,0.0,466557.1276377813,1078794.6292484456,194724.2014624223
POL-2021341,Insurance Carrier,Southwest,2024,1769988,0,0.0,0.0,0.0,7.483694258636541,0.7345,1.212121212121212,1.0986122886681098,5,0.063,0.16864,0.16852,6670332.99,1124103.35,2498007.43,728019.43,1.41131,0.0,5000000.0,6187050.789268275,2807359.969463414
POL-2021342,Regional Bank,Midwest,2021,1053419,0,0.0,0.0,0.0,6.8493843656558075,0.86475,9.375,0.0,5,0.033,0.18,0.17988,1446894.03,260265.12,578366.94,-475052.06,0.54904,0.0,1968057.184106394,3688442.0249801027,762789.0412490051
POL-2021343,Credit Union,National,2022,123021,0,0.0,0.0,0.0,3.2771447329921766,0.76,8.25,0.0,100,2.568,0.25918,0.259,793352.56,205481.65,456625.9,333604.9,3.71177,0.0,1368230.2024678458,2553435.4113845667,584297.6705692284
POL-2021344,Credit Union,West,2023,63357,0,0.0,0.0,0.0,3.7932394694381792,0.69725,27.142857142857142,0.0,10,0.3,0.19937,0.19924,433197.26,86308.63,191796.95,128439.95,3.02724,0.0,525736.6514305284,1147837.3602211943,249188.81801105972
POL-2021345,Fintech-Lending,West,2023,670302,0,0.0,0.0,0.0,5.910254491682439,0.46225,23.225806451612904,0.6931471805599453,10,0.174,0.29374,0.29354,1124326.57,330037.63,733416.95,63114.95,1.09416,0.0,1873773.7569697788,3471477.0529081966,906990.8026454098
POL-2021346,Regional Bank,West,2022,1499685,0,0.0,0.0,0.0,6.477433794875106,0.69125,6.8181818181818175,0.0,25,0.93,0.20276,0.20262,4429004.28,897396.34,1994214.08,494529.08,1.32976,0.0,6644638.643168591,11309150.994743446,2559671.6297371723
POL-2021347,Community Bank,National,2024,39141,1,1.0,365451.0,143876.0,4.497584975308154,0.67675,15.161290322580644,0.0,2,0.081,0.20111,0.20097,651063.66,130844.87,290766.38,251625.38,7.42869,9.33678,969231.8334832271,1780908.0104732793,379811.78052366397
POL-2021348,Hedge Fund,Southeast,2023,941421,0,0.0,0.0,0.0,5.808142489980444,0.8684999999999999,10.000000000000002,0.0,15,0.442,0.14057,0.14047,818719.93,115009.22,255576.04,-685844.96,0.27148,0.0,775204.5884748691,2114391.9210001035,361295.6360500052
POL-2021349,Investment Bank,National,2022,125300859,0,0.0,0.0,0.0,9.157403622592822,0.61375,4.0,0.0,250,12.268,0.18634,0.18621,4662854.73,868267.88,1929484.18,-123371374.82,0.0154,0.0,5767072.396440768,13982033.613620948,2628585.8606810477
POL-2021350,Asset Manager,Northeast,2020,9279574,0,0.0,0.0,0.0,6.772737067304049,0.56325,23.6,0.0,250,11.942,0.21182,0.21167,1077197.13,228011.51,506692.24,-8772881.76,0.0546,0.0,1642821.3942645683,3057386.7664417415,659561.5783220871
POL-2021351,Regional Bank,Northeast,2022,171255,0,0.0,0.0,0.0,6.1450436350362825,0.7705000000000001,13.913043478260867,1.0986122886681098,1,0.038,0.17596,0.17584,333783.79,58692.6,130428.0,-40827.0,0.7616,0.0,478917.79676808004,1000000.0,180428.0
POL-2021352,Asset Manager,West,2022,2151444,0,0.0,0.0,0.0,6.845454252784758,0.434,14.4,0.0,15,0.5,0.24688,0.24671,337286.95,83210.99,184913.31,-1966530.69,0.08595,0.0,538143.5514080105,1072211.8301454156,238523.90150727078
POL-2021353,Fintech-Lending,Northeast,2021,1231668,0,0.0,0.0,0.0,5.9293231505701325,0.87125,5.90909090909091,0.0,25,0.168,0.13392,0.13383,5272551.02,705601.55,1568003.44,336335.44,1.27307,0.0,5200857.881168259,10959678.480008755,2115987.364000438
POL-2021354,Credit Union,National,2020,29027,0,0.0,0.0,0.0,3.9512437185814275,0.6825,8.108108108108107,0.6931471805599453,2,0.05,0.27549,0.2753,343367.16,94528.98,210064.4,181037.4,7.23686,0.0,619936.8603979277,1015127.274343513,260820.76371717564
POL-2021355,Asset Manager,West,2024,1947766,0,0.0,0.0,0.0,6.024415647247668,0.72125,17.83783783783784,1.0986122886681098,50,2.217,0.1833,0.18317,1812501.14,332001.85,737781.9,-1209984.1,0.37878,0.0,2540095.665334368,4609526.586731089,968258.2293365545
POL-2021356,Broker-Dealer,Southwest,2020,1103290,0,0.0,0.0,0.0,6.933617938507864,0.7362500000000001,54.347826086956516,0.6931471805599453,5,0.095,0.10258,0.10251,564700.95,57886.98,128637.73,-974652.27,0.11659,0.0,409326.15070935583,961819.4582905464,176728.70291452733
POL-2021357,Regional Bank,West,2023,644123,1,1.0,6434746.0,163410.0,5.52823790214127,0.684,9.02439024390244,0.6931471805599453,25,1.209,0.29376,0.29356,1557376.65,457177.67,1015950.38,371827.38,1.57726,9.98993,2713532.1301562972,4912731.380756432,1261586.9490378215
POL-2021358,Insurance Carrier,Midwest,2024,5432919,0,0.0,0.0,0.0,8.17574459322149,0.581,16.08695652173913,0.0,10,0.309,0.19576,0.19563,1613669.96,315683.84,701519.65,-4731399.35,0.12912,0.0,2539473.9110089876,4853495.2313710665,944194.4115685534
POL-2021359,Community Bank,Northeast,2023,110894,0,0.0,0.0,0.0,4.697749367281185,0.8170000000000001,4.864864864864865,0.6931471805599453,5,0.21,0.13266,0.13257,340392.09,45126.37,100280.82,-10613.18,0.90429,0.0,365920.5621606379,880301.2349311048,144295.88174655524
POL-2021360,National Bank,Northeast,2023,106083990,0,0.0,0.0,0.0,10.320410106054641,0.8729999999999999,8.108108108108107,0.0,25,0.197,0.11571,0.11563,2332563.87,269706.0,599346.67,-105484643.33,0.00565,0.0,2321781.639524235,5181392.77134066,858416.308567033
POL-2021361,Credit Union,Northeast,2024,162659,0,0.0,0.0,0.0,5.11739483066779,0.82775,32.57142857142857,0.0,5,0.028,0.13362,0.13353,303913.17,40580.47,90178.81,-72480.19,0.5544,0.0,354935.5288766614,819068.3560432127,131132.22780216063
POL-2021362,Community Bank,National,2024,266208,0,0.0,0.0,0.0,4.763028270603671,0.894,75.60975609756098,0.0,25,0.519,0.19064,0.19051,1470452.25,280129.68,622510.41,356302.41,2.33844,0.0,1778188.9601667905,4319979.207187899,838509.370359395
POL-2021363,Insurance Carrier,Southeast,2020,1138362,0,0.0,0.0,0.0,6.77376663897882,0.7207500000000001,17.333333333333332,0.6931471805599453,10,0.306,0.14692,0.14682,1707854.65,250746.19,557213.75,-581148.25,0.48949,0.0,2084703.3969107938,3910309.1416836414,752729.2070841821
POL-2021364,Community Bank,National,2024,799832,1,1.0,151126.0,92917.0,4.987025428457122,0.81025,9.142857142857142,0.0,100,1.062,0.17329,0.17317,2081419.28,360443.14,800984.75,1152.75,1.00144,0.18895,2718984.2991454243,6011706.987148154,1101570.0993574078
POL-2021365,Fintech-Payments,Southwest,2022,533399,0,0.0,0.0,0.0,4.920710586568268,0.86475,15.277777777777777,0.0,25,0.997,0.12028,0.1202,1552849.33,186652.02,414782.27,-118616.73,0.77762,0.0,1460071.2667643593,3445138.5435411017,587039.1971770551
POL-2021366,Broker-Dealer,National,2022,1825039,0,0.0,0.0,0.0,7.008866780350549,0.596,74.0,0.0,10,0.285,0.23297,0.23281,2941647.81,684839.11,1521864.7,-303174.3,0.83388,0.0,4995541.70981901,8115382.680839841,1927633.834041992
POL-2021367,Fintech-Payments,Midwest,2023,2147889,1,1.0,158274.0,80761.0,5.8027224225111045,0.5854999999999999,11.578947368421051,0.0,50,1.989,0.2556,0.25542,3624476.87,925781.68,2057292.63,-90596.37,0.95782,0.07369,5129211.890345228,9924350.207210183,2553510.140360509
POL-2021368,Regional Bank,National,2023,506166,0,0.0,0.0,0.0,5.6832395734248715,0.5807500000000001,23.2,0.0,15,0.125,0.24285,0.24268,2825726.92,685749.98,1523888.84,1017722.84,3.01065,0.0,5123719.852169784,8435366.721806834,1945657.1760903418
POL-2021369,Regional Bank,National,2024,4568059,0,0.0,0.0,0.0,6.478970365552356,0.788,7.0,0.0,100,1.578,0.11587,0.11579,2469360.02,285921.5,635381.11,-3932677.89,0.13909,0.0,2286984.963719553,6331832.111554355,951972.7155777178
