policy_id,sub_sector,primary_regulator,region,policy_year,revenue_mm,employees,assets_mm,limit_mm,retention_mm,premium_usd,has_trading_desk,processes_payments,custodial_aum_bn,core_banking_vendor,n_third_party_vendors,cloud_provider_primary,mfa_coverage_pct,edr_deployed,soc_24_7,control_maturity_nist,prior_incidents_3yr,had_claim,log_revenue,log_employees,control_gap,vendor_risk,retention_ratio,regulator_mismatch,strong_controls
POL-2021241,3,4,5,2021,68.7,117,186.1,5,0.049,68504,0,True,0.0,5,42,2,87.3,1,0,2.3,0,0,4.244200317766478,4.770684624465665,2.7,5.334,0.0098,0,0
POL-2021242,8,7,4,2020,1975.0,6688,5604.8,15,0.554,3292886,0,False,0.0,-1,47,1,89.0,1,0,3.5,0,1,7.588829878307813,8.808219665118408,1.5,5.169999999999999,0.03693333333333334,0,0
POL-2021243,11,1,4,2024,3265.6,16399,42409.6,10,0.058,5382997,0,True,0.0,0,38,2,83.7,1,1,3.4,0,0,8.09150496761904,9.70503661381229,1.6,6.193999999999997,0.0058000000000000005,0,1
POL-2021244,1,2,3,2020,1795.8,7298,3919.1,15,0.551,3675895,1,False,0.0,-1,47,1,93.6,1,0,2.3,0,0,7.493762583984179,8.895492631451633,2.7,3.0080000000000027,0.03673333333333333,0,0
POL-2021245,2,6,2,2023,84.7,261,1058.1,5,0.053,85157,0,True,0.0,0,42,1,68.7,1,1,2.7,2,0,4.450852825603734,5.568344503761097,2.3,13.145999999999997,0.0106,0,1
POL-2021246,8,4,5,2023,4085.7,12578,6447.6,2,0.088,2421346,0,False,0.0,-1,11,0,64.7,1,0,1.9,0,1,8.31549307739568,9.439784035838873,3.1,3.883,0.044,0,0
POL-2021247,5,7,2,2021,272.4,933,362.6,15,0.576,857851,0,False,0.0,-1,36,0,40.0,1,1,2.8,0,0,5.610935924289849,6.839476438228843,2.2,21.599999999999998,0.0384,0,1
POL-2021248,0,6,5,2023,550.3,4710,1002.5,25,0.889,1367828,0,False,0.4,-1,20,0,66.5,1,0,2.7,0,0,6.312279125595638,8.45765547870004,2.3,6.699999999999999,0.03556,0,0
POL-2021249,4,3,4,2020,5643.0,15823,49795.8,25,0.772,14601014,0,False,34.5,5,87,0,60.3,1,0,3.7,0,0,8.638348312972704,9.669283053862493,1.2999999999999998,34.539,0.03088,0,0
POL-2021250,0,3,5,2023,654.0,1816,1580.6,2,0.025,424159,0,False,3.4,-1,101,0,67.8,1,1,3.9,0,0,6.484635235635252,7.504942068396171,1.1,32.522000000000006,0.0125,0,1
POL-2021251,1,2,1,2021,965.7,6481,1794.4,10,0.085,1822686,1,False,0.0,-1,17,0,82.8,1,0,3.7,0,0,6.87388820947056,8.776784383701493,1.2999999999999998,2.924000000000001,0.0085,0,0
POL-2021252,8,0,4,2022,2648.5,19354,5022.8,15,0.689,4351301,0,False,0.0,-1,18,2,55.7,1,1,1.9,1,0,7.8821262219328165,9.870706063011749,3.1,7.973999999999999,0.04593333333333333,0,1
POL-2021253,6,0,5,2021,342.6,1729,527.0,1,0.025,168948,0,True,0.0,-1,24,2,72.3,1,1,2.8,1,1,5.839478190110101,7.455876687491824,2.2,6.648000000000001,0.025,0,1
POL-2021254,8,4,1,2024,4424.2,13276,6351.1,10,0.102,7299878,0,False,0.0,-1,143,2,91.1,1,0,1.0,0,1,8.395070754160756,9.493788493895902,4.0,12.727000000000011,0.010199999999999999,0,0
POL-2021255,11,2,2,2024,344.8,1325,4836.0,5,0.202,375466,0,True,0.0,5,20,1,95.8,1,1,3.6,1,0,5.84586057324919,7.189922170745808,1.4,0.8400000000000007,0.040400000000000005,1,1
POL-2021256,11,7,4,2022,945.2,2660,12196.2,15,0.748,1886118,0,True,0.0,1,31,1,98.9,0,0,2.5,1,0,6.852453963197048,7.886457270977689,2.5,0.34099999999999686,0.04986666666666666,1,0
POL-2021257,7,4,5,2024,238.5,868,259.9,5,0.141,304441,1,False,0.0,-1,22,4,93.5,1,0,3.1,0,1,5.4785534168509695,6.767343125265392,1.9,1.4299999999999988,0.028199999999999996,0,0
POL-2021258,11,2,3,2020,225.1,1291,2099.0,5,0.133,240408,0,True,0.0,4,20,3,61.1,1,0,2.6,1,0,5.420977379283924,7.163946684342547,2.4,7.78,0.026600000000000002,1,0
POL-2021259,1,6,5,2022,1481.3,3943,4065.0,10,0.356,2364288,0,False,0.0,-1,44,1,56.2,1,1,3.9,0,0,7.301350214519814,8.279950715722526,1.1,19.272,0.0356,0,1
POL-2021260,11,1,2,2020,615.6,5132,5004.8,1,0.026,210843,0,True,0.0,6,8,3,83.7,1,1,4.3,0,0,6.42422051545205,8.543445562560303,0.7000000000000002,1.3039999999999994,0.026,0,1
POL-2021261,6,7,1,2021,288.5,1197,739.7,50,1.732,1668615,0,True,0.0,-1,56,4,89.5,1,0,2.3,1,0,5.66815529701305,7.088408778675395,2.7,5.879999999999999,0.03464,0,0
POL-2021262,2,1,3,2022,87.5,292,1094.7,2,0.097,52064,0,True,0.0,1,175,2,97.0,1,1,2.5,0,0,4.483002552013883,5.680172609017068,2.5,5.250000000000004,0.0485,0,1
POL-2021263,7,5,1,2024,116.9,245,132.7,1,0.039,59322,1,False,0.0,-1,22,0,88.7,1,1,3.2,0,0,4.769836807543325,5.5053315359323625,1.7999999999999998,2.4859999999999998,0.039,0,1
POL-2021264,11,4,0,2021,563.8,3980,6206.8,10,0.429,837607,0,True,0.0,1,38,0,76.4,1,0,3.4,0,1,6.336471686179032,8.289288323000317,1.6,8.968,0.0429,1,0
POL-2021265,11,4,2,2023,273.2,1893,3569.8,10,0.258,369658,0,True,0.0,4,26,4,91.7,1,1,3.6,0,0,5.613857767128214,7.546446273746024,1.4,2.157999999999999,0.0258,1,1
POL-2021266,2,6,0,2024,123.1,655,1612.0,5,0.029,114119,0,True,0.0,5,24,3,82.1,1,1,3.6,0,0,4.821087692210561,6.486160788944089,1.4,4.296000000000001,0.0058000000000000005,0,1
POL-2021267,7,3,0,2022,602.7,4961,1015.0,2,0.089,422973,1,False,0.0,-1,27,3,74.3,1,1,2.5,1,0,6.403077385802381,8.509564164251746,2.5,6.939,0.0445,0,1
POL-2021268,11,4,0,2023,945.1,3321,9346.0,1,0.025,362006,0,True,0.0,3,59,3,81.9,1,1,3.6,0,0,6.852348271710398,8.10832229017324,1.4,10.678999999999997,0.025,1,1
POL-2021269,11,3,5,2021,1017.7,7313,14911.6,10,0.164,1730120,0,True,0.0,6,69,0,91.6,1,0,4.1,0,0,6.926282583596021,8.897545598709327,0.9000000000000004,5.796000000000005,0.0164,0,0
POL-2021270,2,7,3,2021,83.5,477,1214.1,2,0.025,36942,0,True,0.0,5,47,1,87.6,1,1,3.5,1,0,4.436751534363128,6.169610732491456,1.5,5.828000000000005,0.0125,0,1
POL-2021271,3,4,1,2023,42.8,98,117.2,25,0.218,109901,0,True,0.0,4,6,1,68.4,0,1,3.5,0,1,3.7796338173824005,4.59511985013459,1.5,1.8959999999999997,0.00872,0,0
POL-2021272,5,6,0,2022,406.5,1732,960.7,5,0.099,570927,0,False,0.0,-1,24,2,81.3,1,1,2.3,0,0,6.010040932680917,7.457609289715606,2.7,4.488000000000001,0.0198,0,1
POL-2021273,10,3,0,2023,22612.5,177540,224488.5,100,0.66,191659491,0,True,0.0,3,227,1,71.8,0,0,2.4,0,0,10.026302352053534,12.08695684713996,2.6,64.01400000000001,0.0066,0,0
POL-2021274,11,6,0,2021,745.2,1874,6204.3,15,0.417,1254340,0,True,0.0,0,26,2,68.2,1,1,3.4,3,0,6.614993660787057,7.536363938404511,1.6,8.267999999999999,0.0278,1,1
POL-2021275,7,6,3,2021,407.8,858,1219.3,10,0.132,867042,1,False,0.0,-1,93,1,91.0,1,1,3.3,0,0,6.013226038889495,6.755768921984255,1.7000000000000002,8.369999999999997,0.0132,0,1
POL-2021276,8,4,3,2023,657.7,3270,1836.2,15,0.671,1169807,0,False,0.0,-1,44,2,88.0,0,1,3.1,1,0,6.490268195646648,8.092851027538384,1.9,5.279999999999999,0.04473333333333333,0,0
POL-2021277,11,0,4,2020,462.4,3322,5099.3,5,0.19,532651,0,True,0.0,4,85,0,89.6,1,0,3.8,1,0,6.138590611998276,8.108623268354595,1.2000000000000002,8.840000000000007,0.038,1,0
POL-2021278,11,3,5,2023,1230.2,6459,14742.1,2,0.05,839042,0,True,0.0,2,77,3,89.2,1,1,2.5,0,0,7.11574458252467,8.773384596776648,2.5,8.315999999999999,0.025,0,1
POL-2021279,7,5,2,2022,133.4,732,189.0,25,0.246,389146,1,False,0.0,-1,24,2,82.8,0,1,4.5,0,0,4.900820428089049,6.597145701886651,0.5,4.128000000000001,0.00984,0,0
POL-2021280,6,0,0,2021,197.5,939,496.8,10,0.302,497280,0,True,0.0,-1,9,2,52.2,1,0,3.1,0,0,5.290789100127245,6.84587987526405,1.9,4.302,0.030199999999999998,0,0
POL-2021281,2,7,4,2024,66.0,309,613.0,2,0.081,32191,0,True,0.0,6,132,4,89.0,1,0,2.7,0,1,4.204692619390966,5.736572297479192,2.3,14.519999999999998,0.0405,0,0
POL-2021282,11,5,5,2024,687.1,1890,9597.7,10,0.352,1176077,0,True,0.0,5,103,2,93.9,1,1,2.6,0,0,6.533934176208434,7.544861068658458,2.4,6.282999999999994,0.035199999999999995,0,1
POL-2021283,7,1,5,2020,483.5,3562,1176.6,10,0.194,835953,1,False,0.0,-1,52,0,83.6,1,1,1.6,0,0,6.183117431330821,8.178358165605836,3.4,8.528000000000002,0.0194,0,1
POL-2021284,1,2,1,2021,1401.3,5000,2972.6,15,0.52,2845421,1,False,0.0,-1,21,1,84.7,1,1,2.8,1,0,7.245869024732605,8.517393171418904,2.2,3.2130000000000005,0.034666666666666665,0,1
POL-2021285,1,2,4,2022,2351.8,7888,4272.8,25,0.987,7020304,0,False,0.0,-1,17,3,82.2,1,0,3.8,0,0,7.763361387239786,8.97322466309509,1.2000000000000002,3.025999999999999,0.03948,0,0
POL-2021286,10,5,5,2020,39532.3,174504,490350.4,100,1.199,281878892,0,True,0.0,3,18,2,74.0,1,0,2.9,2,0,10.584898633706977,12.06970867350925,2.1,4.68,0.01199,0,0
POL-2021287,2,3,3,2024,72.0,282,599.6,50,2.178,266325,0,True,0.0,5,16,1,79.4,1,1,2.8,1,0,4.290459441148391,5.645446897643238,2.2,3.2959999999999994,0.04356,0,1
POL-2021288,11,0,2,2024,701.6,3768,9887.2,2,0.027,364522,0,True,0.0,4,95,2,95.1,0,0,1.5,0,0,6.554787739831727,8.234564993267135,3.5,4.655000000000004,0.0135,1,0
POL-2021289,2,2,0,2021,69.6,267,944.9,2,0.029,42109,0,True,0.0,0,82,1,69.9,0,0,2.6,0,0,4.257030144499196,5.5909869805108565,2.4,24.681999999999995,0.0145,0,0
POL-2021290,11,2,4,2023,995.8,5550,12698.5,50,0.637,3477898,0,True,0.0,0,8,4,63.0,1,1,3.6,1,1,6.904550148033189,8.621733370690162,1.4,2.96,0.01274,1,1
POL-2021291,6,6,5,2024,362.5,2028,949.8,100,3.258,3292080,0,True,0.0,-1,5,3,62.5,1,0,2.4,2,0,5.895779296973574,7.615298339825815,2.6,1.875,0.03258,0,0
POL-2021292,11,0,4,2023,365.1,1564,3318.8,5,0.058,370840,0,True,0.0,2,20,1,51.8,0,0,2.2,1,0,5.902906520126191,7.355641102974253,2.8,9.64,0.011600000000000001,1,0
POL-2021293,10,5,4,2022,9492.9,54507,141665.2,100,4.758,62750094,0,True,0.0,5,101,4,69.8,1,0,3.2,0,0,9.158404766087601,10.90610275886971,1.7999999999999998,30.502000000000006,0.04758,0,0
POL-2021294,10,5,1,2022,27902.4,118476,366233.6,100,0.559,221477503,0,True,0.0,0,118,4,94.9,0,1,1.9,1,0,10.23650382418395,11.682474127891869,3.1,6.017999999999992,0.00559,0,0
POL-2021295,3,4,3,2022,33.1,150,36.8,25,1.234,77249,0,True,0.0,1,98,0,66.5,1,1,3.1,1,0,3.529297384289471,5.017279836814924,1.9,32.83,0.04936,0,1
POL-2021296,8,6,0,2020,3383.6,13963,8029.8,25,0.221,9314660,0,False,0.0,-1,49,3,93.2,1,1,2.3,2,0,8.126991009973985,9.544237868224927,2.7,3.3319999999999976,0.00884,0,1
POL-2021297,2,3,0,2024,63.7,347,780.1,25,0.136,145942,0,True,0.0,0,65,1,90.2,1,1,2.5,0,0,4.169761201506855,5.8522024797744745,2.5,6.369999999999998,0.00544,0,1
POL-2021298,9,3,4,2022,7135.6,16670,85006.7,25,0.631,23499885,1,False,0.0,0,27,1,77.0,0,1,3.8,0,0,8.872991751442749,9.72142596194803,1.2000000000000002,6.209999999999999,0.02524,0,0
POL-2021299,10,5,0,2024,9983.9,25840,89332.7,25,1.031,33195660,0,True,0.0,2,33,0,91.0,1,1,2.0,0,0,9.208829230777232,10.159717656838128,3.0,2.969999999999999,0.04124,0,1
POL-2021300,3,4,4,2023,47.6,174,102.5,50,1.225,186004,0,True,0.0,2,84,3,63.3,1,1,3.5,0,1,3.883623530906448,5.1647859739235145,1.5,30.828,0.0245,0,1
POL-2021301,0,0,1,2022,1212.3,2838,2312.5,15,0.281,2599667,0,False,5.8,-1,193,0,78.3,1,0,2.5,1,0,7.101099199057828,7.951207156472972,2.5,41.881000000000014,0.018733333333333334,0,0
POL-2021302,5,7,3,2021,462.4,2364,544.0,10,0.297,1008742,0,False,0.0,-1,83,0,71.9,1,0,4.2,0,0,6.138590611998276,7.768533300926033,0.7999999999999998,23.322999999999993,0.029699999999999997,0,0
POL-2021303,2,3,1,2024,50.9,126,571.4,2,0.025,25276,0,True,0.0,3,30,2,89.8,1,0,2.7,1,0,3.949318790171843,4.844187086458591,2.3,3.0599999999999996,0.0125,0,0
POL-2021304,1,2,3,2024,613.3,1350,1240.3,250,4.974,8372826,1,False,0.0,-1,75,2,76.4,1,0,3.7,0,0,6.420483408169882,7.208600337960199,1.2999999999999998,17.7,0.019896,0,0
POL-2021305,7,5,3,2020,248.0,2181,272.9,5,0.123,366728,1,False,0.0,-1,2,0,75.3,1,1,4.0,1,0,5.517452896464707,7.687997166393016,1.0,0.494,0.0246,0,1
POL-2021306,6,0,4,2021,325.5,915,813.5,1,0.025,213109,0,True,0.0,-1,59,2,90.9,1,0,2.4,1,0,5.788429948716486,6.82001636467413,2.6,5.368999999999998,0.025,0,0
POL-2021307,4,1,4,2023,13300.8,82841,171616.2,100,2.567,76411514,0,False,4.0,0,17,2,70.0,1,1,2.5,0,0,9.495654643398302,11.324690458144207,2.5,5.1000000000000005,0.025670000000000002,0,1
POL-2021308,2,4,5,2021,110.8,340,1604.2,25,1.018,287266,0,True,0.0,6,11,0,60.9,1,1,3.4,0,0,4.716711560720999,5.831882477283517,1.6,4.301,0.04072,0,1
POL-2021309,0,3,4,2020,562.5,3449,1159.5,15,0.191,1265331,1,False,14.0,-1,9,0,89.8,1,0,5.0,0,0,6.334167333479831,8.146129510025405,0.0,0.9179999999999998,0.012733333333333334,0,0
POL-2021310,11,1,5,2022,861.2,2021,9823.1,5,0.165,855409,0,True,0.0,2,27,4,75.3,1,0,3.4,1,0,6.759487262313034,7.611842399580417,1.6,6.669,0.033,0,0
POL-2021311,0,2,0,2021,1168.7,2274,3156.9,25,0.831,3467654,1,False,51.8,-1,31,3,64.0,1,1,1.7,0,1,7.064502584656662,7.729735331385051,3.3,11.16,0.03324,0,1
POL-2021312,5,6,3,2024,204.2,970,594.8,10,0.201,403618,0,False,0.0,-1,17,3,78.4,1,1,3.7,1,0,5.323985113296614,6.878326468291325,1.2999999999999998,3.6719999999999997,0.0201,0,1
POL-2021313,8,7,3,2024,7479.1,28349,15558.1,100,2.878,39881548,0,False,0.0,-1,53,2,88.4,1,0,4.1,0,0,8.920001439863116,10.252382309155898,0.9000000000000004,6.148,0.02878,0,0
POL-2021314,9,3,0,2023,7980.5,43613,69902.0,250,2.28,102851572,1,False,0.0,0,106,0,72.0,1,1,4.8,1,0,8.984881642704533,10.68313347871269,0.20000000000000018,29.680000000000003,0.00912,0,1
POL-2021315,2,7,3,2024,100.8,158,989.4,1,0.044,33013,0,True,0.0,2,17,4,58.9,1,0,3.1,0,1,4.623010104116422,5.0689042022202315,1.9,6.987,0.044,0,0
POL-2021316,6,0,4,2021,400.3,2442,1060.7,2,0.097,346793,0,True,0.0,-1,21,3,61.9,1,0,3.1,0,0,5.994709277272871,7.8009820712577405,1.9,8.001,0.0485,0,0
POL-2021317,11,3,3,2022,566.3,2958,6330.4,2,0.055,375534,0,True,0.0,6,38,1,86.5,1,0,4.3,1,0,6.340888264332522,7.99260665240021,0.7000000000000002,5.130000000000001,0.0275,0,0
POL-2021318,11,4,3,2020,297.9,776,3537.4,10,0.391,387738,0,True,0.0,3,23,4,83.0,1,1,2.5,0,0,5.700109069289892,6.655440350367647,2.5,3.910000000000001,0.0391,1,1
POL-2021319,8,0,0,2023,1839.6,6247,4737.7,50,0.997,8403348,0,False,0.0,-1,9,0,53.7,1,0,4.4,1,0,7.517846884404756,8.740016691519521,0.5999999999999996,4.167,0.01994,0,0
POL-2021320,11,4,0,2023,829.6,5155,11309.0,2,0.029,531972,0,True,0.0,2,16,3,64.8,1,0,3.7,0,0,6.722148331196653,8.547916364059079,1.2999999999999998,5.632,0.0145,1,0
POL-2021321,1,2,4,2024,857.6,3388,2120.7,50,1.588,4549291,0,False,0.0,-1,39,4,82.9,1,1,3.2,1,0,6.75530315579046,8.128290171607052,1.7999999999999998,6.668999999999997,0.031760000000000004,0,1
POL-2021322,6,0,1,2022,499.1,1074,755.0,10,0.418,1341995,0,True,0.0,-1,22,2,83.1,0,1,2.4,0,1,6.214808078424858,6.980075940561763,2.6,3.718000000000001,0.0418,0,0
POL-2021323,11,7,1,2023,626.5,2204,6233.6,10,0.098,1112539,0,True,0.0,4,23,0,87.5,0,0,4.0,1,1,6.441743671005939,7.6984827878809465,1.0,2.875,0.0098,1,0
POL-2021324,0,7,2,2024,1232.6,5109,2567.4,10,0.175,2141076,1,False,32.4,-1,52,3,79.5,1,0,4.1,2,1,7.117692002809065,8.53895468319775,0.9000000000000004,10.659999999999998,0.017499999999999998,0,0
POL-2021325,11,7,4,2020,578.0,1479,5273.8,2,0.045,371011,0,True,0.0,3,8,0,87.8,1,0,3.7,1,1,6.361302477572996,7.299797366758161,1.2999999999999998,0.976,0.0225,1,0
POL-2021326,5,6,1,2024,167.9,657,198.2,100,2.061,1536536,0,False,0.0,-1,22,4,57.9,1,1,2.1,1,0,5.129306823813755,6.489204931325317,2.9,9.262,0.02061,0,1
POL-2021327,7,7,1,2020,685.9,1972,1105.8,1,0.047,296518,0,False,0.0,-1,28,4,34.0,1,1,2.1,0,1,6.5321887212198355,7.587310506022615,2.9,18.479999999999997,0.047,0,1
POL-2021328,6,7,0,2022,373.5,997,1062.1,5,0.105,566563,0,True,0.0,-1,25,4,75.7,1,0,3.7,0,0,5.925591802957274,6.905753276311464,1.2999999999999998,6.075,0.020999999999999998,0,0
POL-2021329,6,6,1,2021,1670.3,3916,3989.6,25,1.25,7003840,0,True,0.0,-1,5,2,79.0,1,0,3.2,0,0,7.421357045694879,8.27308133366583,1.7999999999999998,1.0499999999999998,0.05,0,0
POL-2021330,6,0,5,2021,327.4,1370,811.6,1,0.025,180192,0,True,0.0,-1,22,3,72.9,1,0,3.1,1,1,5.794232377578273,7.223295679562314,1.9,5.961999999999998,0.025,0,0
POL-2021331,2,7,0,2022,124.9,727,1390.4,1,0.046,36502,0,True,0.0,1,19,4,84.6,1,0,3.8,0,0,4.835487941050301,6.590301048196686,1.2000000000000002,2.9260000000000006,0.046,0,0
POL-2021332,2,0,3,2023,111.7,861,995.0,25,0.688,310902,0,True,0.0,2,42,2,86.7,1,1,4.0,0,1,4.724729421045731,6.759255270663693,1.0,5.586,0.02752,0,1
POL-2021333,2,3,4,2024,97.7,581,912.5,10,0.113,142101,0,True,0.0,1,12,0,78.1,1,1,1.9,0,0,4.592084946439436,6.366470447731438,3.1,2.628000000000001,0.011300000000000001,0,1
POL-2021334,7,0,4,2023,514.1,1322,1420.1,15,0.55,1247011,1,False,0.0,-1,97,0,87.5,1,0,3.3,0,0,6.24436105657154,7.187657164114956,1.7000000000000002,12.125,0.03666666666666667,0,0
POL-2021335,5,0,3,2022,366.9,1712,438.2,250,2.828,5317885,0,False,0.0,-1,29,4,67.1,1,1,3.3,0,1,5.907811162110729,7.44600149832412,1.7000000000000002,9.541000000000002,0.011312,0,1
POL-2021336,2,2,3,2022,51.6,116,486.7,2,0.082,26132,0,True,0.0,2,25,4,94.0,1,1,3.6,1,0,3.9627161197436642,4.762173934797756,1.4,1.5000000000000013,0.041,0,1
POL-2021337,11,4,4,2021,418.5,1546,3375.0,10,0.055,596899,0,True,0.0,1,23,3,61.3,0,1,3.3,1,1,6.0390635259072605,7.344072850573066,1.7000000000000002,8.901,0.0055,1,0
POL-2021338,2,7,1,2024,43.7,197,519.3,10,0.051,69380,0,True,0.0,4,27,2,66.5,1,1,2.5,1,0,3.7999735016195233,5.288267030694535,2.5,9.044999999999998,0.0050999999999999995,0,1
POL-2021339,10,3,1,2021,11002.3,71756,126916.4,50,0.656,53505786,0,True,0.0,2,25,3,95.7,1,1,2.4,0,0,9.305950506789506,11.181040689838715,2.6,1.0749999999999982,0.01312,0,1
POL-2021340,3,4,2,2024,79.4,316,98.1,10,0.353,88490,0,True,0.0,5,39,3,86.6,1,1,4.0,0,0,4.387014176184921,5.75890177387728,1.0,5.226,0.0353,0,1
POL-2021341,8,5,4,2024,1777.8,6499,2987.3,5,0.063,1769988,0,False,0.0,-1,4,3,51.4,1,1,3.2,2,0,7.483694258636541,8.779557455883728,1.7999999999999998,1.944,0.0126,0,1
POL-2021342,11,5,0,2021,942.3,5138,8448.3,5,0.033,1053419,0,True,0.0,6,45,1,55.5,1,1,4.7,0,0,6.8493843656558075,8.54461378699223,0.2999999999999998,20.025,0.0066,0,1
POL-2021343,3,4,1,2022,25.5,154,43.6,100,2.568,123021,0,True,0.0,0,33,3,99.2,1,0,3.9,0,0,3.2771447329921766,5.043425116919247,1.1,0.26400000000000023,0.02568,0,0
POL-2021344,3,4,5,2023,43.4,138,56.7,10,0.3,63357,0,True,0.0,3,57,2,74.9,1,1,2.0,0,0,3.7932394694381792,4.9344739331306915,3.0,14.306999999999993,0.03,0,1
POL-2021345,5,6,5,2023,367.8,801,1038.8,10,0.174,670302,0,False,0.0,-1,72,2,88.9,0,0,3.0,1,0,5.910254491682439,6.687108607866515,2.0,7.991999999999999,0.0174,0,0
POL-2021346,11,1,5,2022,649.3,3596,6417.2,25,0.93,1499685,0,True,0.0,0,15,3,69.3,1,1,2.1,0,0,6.477433794875106,8.187855443695623,2.9,4.605,0.037200000000000004,0,1
POL-2021347,2,4,1,2024,88.8,316,948.8,2,0.081,39141,0,True,0.0,0,47,2,94.7,1,0,3.0,0,1,4.497584975308154,5.75890177387728,2.0,2.490999999999997,0.0405,0,0
POL-2021348,7,3,3,2023,332.0,1241,512.5,15,0.442,941421,0,False,0.0,-1,42,0,76.2,1,1,4.1,0,0,5.808142489980444,7.124478262493424,0.9000000000000004,9.995999999999999,0.029466666666666665,0,1
POL-2021349,9,5,1,2022,9483.4,24053,97508.2,250,12.268,125300859,1,False,0.0,3,12,0,72.7,1,0,2.9,0,0,9.157403622592822,10.088056581870562,2.1,3.2760000000000002,0.049072000000000005,0,0
POL-2021350,0,5,2,2020,872.7,3866,1098.8,250,11.942,9279574,1,False,1.1,-1,59,1,68.5,1,0,2.4,0,0,6.772737067304049,8.260234291607297,2.6,18.584999999999997,0.047768,0,0
POL-2021351,11,0,2,2022,465.4,1101,4330.3,1,0.038,171255,0,True,0.0,2,32,1,97.8,1,1,2.2,2,0,6.1450436350362825,7.004881989712859,2.8,0.7040000000000006,0.038,1,1
POL-2021352,0,3,5,2022,938.6,3796,2808.4,15,0.5,2151444,1,False,4.3,-1,36,1,96.8,0,0,2.4,0,0,6.845454252784758,8.241966560231802,2.6,1.152000000000001,0.03333333333333333,0,0
POL-2021353,5,0,2,2021,374.9,1288,468.7,25,0.168,1231668,0,False,0.0,-1,26,3,70.9,1,1,4.3,0,0,5.9293231505701325,7.161622002939187,0.7000000000000002,7.565999999999998,0.00672,0,1
POL-2021354,3,4,1,2020,51.0,116,108.1,2,0.05,29027,0,True,0.0,2,30,3,77.8,1,0,3.6,1,0,3.9512437185814275,4.762173934797756,1.4,6.659999999999999,0.025,0,0
POL-2021355,0,4,5,2024,412.4,2150,1074.3,50,2.217,1947766,0,False,29.0,-1,66,4,93.3,1,0,3.6,2,0,6.024415647247668,7.67368812926773,1.4,4.422000000000004,0.044340000000000004,0,0
POL-2021356,1,6,4,2020,1025.2,4744,2862.1,5,0.095,1103290,0,False,0.0,-1,125,1,84.1,1,1,2.2,1,0,6.933617938507864,8.464846711044029,2.8,19.875000000000004,0.019,0,1
POL-2021357,11,1,5,2023,250.7,999,2051.7,25,1.209,644123,0,True,0.0,0,37,2,85.6,0,1,4.0,1,1,5.52823790214127,6.907755278982137,1.0,5.328,0.04836,0,0
POL-2021358,8,2,0,2024,3552.7,35047,9563.6,10,0.309,5432919,0,False,0.0,-1,37,2,82.0,1,0,2.2,0,0,8.17574459322149,10.464473829493734,2.8,6.660000000000002,0.0309,0,0
POL-2021359,2,4,2,2023,108.7,405,1430.4,5,0.21,110894,0,True,0.0,6,18,0,71.6,1,1,3.6,1,0,4.697749367281185,6.0063531596017325,1.4,5.112,0.041999999999999996,0,1
POL-2021360,10,1,2,2023,30344.7,145354,308527.7,25,0.197,106083990,0,True,0.0,2,30,0,94.0,1,1,3.6,0,0,10.320410106054641,11.886934305120167,1.4,1.8000000000000016,0.00788,0,1
POL-2021361,3,4,2,2024,165.9,840,346.9,5,0.028,162659,0,True,0.0,1,114,0,82.3,1,1,3.4,0,0,5.11739483066779,6.734591659972948,1.6,20.178000000000004,0.0056,0,1
POL-2021362,2,7,1,2024,116.1,618,1517.3,25,0.519,266208,0,True,0.0,1,310,3,89.6,1,1,4.0,0,0,4.763028270603671,6.428105272684596,1.0,32.24000000000003,0.02076,0,1
POL-2021363,8,3,3,2020,873.6,3640,1764.2,10,0.306,1138362,0,False,0.0,-1,52,2,55.5,1,1,2.9,1,0,6.77376663897882,8.200013648175434,2.1,23.139999999999997,0.0306,0,1
POL-2021364,2,2,1,2024,145.5,607,1629.5,100,1.062,799832,0,True,0.0,0,32,2,75.3,1,1,3.4,0,1,4.987025428457122,6.410174881966167,1.6,7.904,0.010620000000000001,0,1
POL-2021365,6,0,4,2022,136.1,228,143.5,25,0.997,533399,0,True,0.0,-1,55,0,93.9,1,1,3.5,0,0,4.920710586568268,5.43372200355424,1.5,3.354999999999997,0.03988,0,1
POL-2021366,1,2,1,2022,1105.4,4213,1693.7,10,0.285,1825039,1,False,0.0,-1,111,2,53.6,1,1,1.4,0,0,7.008866780350549,8.346167594364134,3.6,51.504,0.028499999999999998,0,1
POL-2021367,6,0,0,2023,330.2,1012,733.7,50,1.989,2147889,0,True,0.0,-1,22,3,96.6,1,0,1.8,0,1,5.8027224225111045,6.920671504248683,3.2,0.7480000000000007,0.03978,0,0
POL-2021368,11,1,1,2023,292.9,745,2435.2,15,0.125,506166,0,True,0.0,0,58,0,75.5,1,0,2.4,0,0,5.6832395734248715,6.61472560020376,2.6,14.209999999999999,0.008333333333333333,0,0
POL-2021369,11,6,1,2024,650.3,1528,9670.4,100,1.578,4568059,0,True,0.0,3,21,4,82.4,1,1,2.9,0,0,6.478970365552356,7.332369205929062,2.1,3.695999999999999,0.015780000000000002,1,1
POL-2021370,5,7,2,2022,116.6,562,206.5,2,0.049,99847,0,False,0.0,-1,37,3,78.4,1,1,4.8,1,0,4.767289035464526,6.333279628139691,0.20000000000000018,7.991999999999999,0.0245,0,1
