policy_id,insured_id,system_class,stated_rto_hours,stated_rpo_hours,revenue_dependency_pct,has_hot_dr_site,third_party_dependency,last_dr_test_date
POL-2021122,INS-10022,Back-Office/ERP,31.0,9.6,6.8,False,None,2024-02-29
POL-2021122,INS-10022,Email & Productivity,47.1,18.6,2.3,False,Single Vendor,2024-08-18
POL-2021122,INS-10022,Payment Processing,5.1,1.3,36.2,False,Single Vendor,2023-01-11
POL-2021122,INS-10022,Customer Digital Channels,12.5,5.5,22.9,True,Multi-Vendor,2024-05-18
POL-2021123,INS-10023,Payment Processing,2.9,1.7,23.1,True,Multi-Vendor,2023-06-27
POL-2021123,INS-10023,Customer Digital Channels,12.4,3.4,13.8,False,Multi-Vendor,2023-10-12
POL-2021123,INS-10023,Email & Productivity,17.9,22.6,3.3,False,None,2023-08-19
POL-2021123,INS-10023,Back-Office/ERP,28.1,13.8,5.5,False,None,2023-12-20
POL-2021124,INS-10024,Core Banking Platform,6.0,1.3,21.2,False,None,2024-11-13
POL-2021124,INS-10024,Back-Office/ERP,24.9,6.7,5.6,False,Multi-Vendor,2023-07-25
POL-2021124,INS-10024,Email & Productivity,24.6,15.4,2.6,True,Single Vendor,2023-12-18
POL-2021124,INS-10024,Payment Processing,3.5,1.9,40.4,True,Multi-Vendor,2024-04-03
POL-2021124,INS-10024,Customer Digital Channels,6.5,7.1,19.8,False,Single Vendor,2024-02-29
POL-2021125,INS-10025,Core Banking Platform,6.8,0.9,24.7,False,None,2024-08-19
POL-2021125,INS-10025,Back-Office/ERP,44.6,14.9,4.9,False,None,2023-09-13
POL-2021125,INS-10025,Email & Productivity,43.9,18.8,2.2,True,Single Vendor,2024-05-28
POL-2021125,INS-10025,Payment Processing,4.5,0.9,36.6,False,None,2024-04-12
POL-2021125,INS-10025,Customer Digital Channels,15.8,5.6,22.5,False,None,2024-12-18
POL-2021126,INS-10026,Core Banking Platform,6.7,1.0,30.4,False,Single Vendor,2023-12-04
POL-2021126,INS-10026,Back-Office/ERP,29.7,11.8,6.4,True,Multi-Vendor,2023-10-27
POL-2021126,INS-10026,Email & Productivity,24.7,15.7,3.6,False,Multi-Vendor,2023-03-15
POL-2021126,INS-10026,Payment Processing,3.3,1.4,21.5,True,None,2024-09-05
POL-2021126,INS-10026,Customer Digital Channels,11.2,6.8,15.8,False,None,2024-06-03
POL-2021127,INS-10027,Payment Processing,7.2,1.1,22.6,False,None,2023-01-05
POL-2021127,INS-10027,Customer Digital Channels,10.4,7.4,13.1,False,None,2023-12-02
POL-2021127,INS-10027,Email & Productivity,27.0,18.6,2.7,True,Multi-Vendor,2024-04-23
POL-2021127,INS-10027,Back-Office/ERP,19.0,9.1,6.3,False,Single Vendor,2023-10-02
POL-2021128,INS-10028,Trading/OMS,3.9,0.4,47.5,True,None,2024-02-14
POL-2021128,INS-10028,Back-Office/ERP,20.1,12.7,3.0,False,Single Vendor,2023-12-27
POL-2021128,INS-10028,Market Data Infrastructure,1.4,1.7,9.9,True,Single Vendor,2023-05-21
POL-2021128,INS-10028,Email & Productivity,26.3,23.3,4.2,False,None,2023-05-18
POL-2021128,INS-10028,Settlement & Clearing,3.6,1.4,26.2,True,Single Vendor,2023-04-22
POL-2021129,INS-10029,Payment Processing,5.2,1.9,36.1,False,Multi-Vendor,2023-12-02
POL-2021129,INS-10029,Customer Digital Channels,13.6,4.2,18.9,False,Multi-Vendor,2024-07-31
POL-2021129,INS-10029,Email & Productivity,32.0,13.1,2.0,False,None,2023-05-15
POL-2021129,INS-10029,Back-Office/ERP,20.7,7.5,3.8,False,Multi-Vendor,2023-09-27
POL-2021130,INS-10030,Core Banking Platform,4.1,1.0,33.8,False,Single Vendor,2023-07-14
POL-2021130,INS-10030,Back-Office/ERP,32.7,8.8,6.6,False,Multi-Vendor,2023-09-20
POL-2021130,INS-10030,Email & Productivity,34.1,20.7,4.0,False,Single Vendor,2024-04-14
POL-2021130,INS-10030,Payment Processing,3.6,1.3,28.4,True,Single Vendor,2024-02-09
POL-2021130,INS-10030,Customer Digital Channels,9.3,2.8,25.1,True,None,2024-07-09
POL-2021131,INS-10031,Core Banking Platform,3.4,2.0,42.6,True,Single Vendor,2023-12-18
POL-2021131,INS-10031,Back-Office/ERP,34.9,7.2,5.1,False,None,2023-02-04
POL-2021131,INS-10031,Email & Productivity,24.9,12.3,3.8,False,Multi-Vendor,2023-04-03
POL-2021131,INS-10031,Payment Processing,4.8,1.3,38.2,False,Multi-Vendor,2023-12-21
POL-2021131,INS-10031,Customer Digital Channels,6.5,5.9,21.3,False,Multi-Vendor,2024-03-30
POL-2021132,INS-10032,Core Banking Platform,5.0,1.8,47.4,False,None,2023-08-02
POL-2021132,INS-10032,Back-Office/ERP,31.3,10.3,5.0,False,Multi-Vendor,2024-01-09
POL-2021132,INS-10032,Email & Productivity,39.4,18.8,2.3,False,Multi-Vendor,2023-07-12
POL-2021132,INS-10032,Payment Processing,3.1,1.9,24.3,True,None,2023-04-30
POL-2021132,INS-10032,Customer Digital Channels,12.2,7.1,16.8,False,Single Vendor,2023-03-31
POL-2021133,INS-10033,Email & Productivity,36.6,10.1,4.1,True,Single Vendor,2023-02-01
POL-2021133,INS-10033,Back-Office/ERP,18.6,10.2,5.1,False,None,2024-07-29
POL-2021134,INS-10034,Core Banking Platform,6.9,0.9,33.3,False,Multi-Vendor,2023-08-24
POL-2021134,INS-10034,Back-Office/ERP,26.2,8.8,6.1,False,Multi-Vendor,2024-06-27
POL-2021134,INS-10034,Email & Productivity,17.0,20.1,3.7,False,None,2024-03-24
POL-2021134,INS-10034,Payment Processing,7.5,1.5,26.0,True,Multi-Vendor,2023-05-24
POL-2021134,INS-10034,Customer Digital Channels,10.0,7.8,26.1,True,None,2024-10-11
POL-2021135,INS-10035,Core Banking Platform,5.2,1.9,44.0,False,Multi-Vendor,2024-07-16
POL-2021135,INS-10035,Back-Office/ERP,44.9,12.7,6.4,True,None,2023-06-11
POL-2021135,INS-10035,Email & Productivity,44.6,9.8,4.1,True,Multi-Vendor,2024-09-24
POL-2021135,INS-10035,Payment Processing,4.5,1.3,37.0,False,Single Vendor,2024-03-14
POL-2021135,INS-10035,Customer Digital Channels,12.5,7.4,18.4,False,Single Vendor,2023-06-17
POL-2021136,INS-10036,Core Banking Platform,4.7,0.7,34.0,False,None,2024-10-24
POL-2021136,INS-10036,Back-Office/ERP,39.4,8.7,4.9,False,Single Vendor,2023-09-14
POL-2021136,INS-10036,Email & Productivity,23.6,20.5,1.9,False,Single Vendor,2024-01-06
POL-2021136,INS-10036,Payment Processing,6.5,1.2,19.0,False,None,2024-04-16
POL-2021136,INS-10036,Customer Digital Channels,14.5,5.3,21.6,False,Multi-Vendor,2024-10-06
POL-2021137,INS-10037,Core Banking Platform,6.6,1.6,41.5,False,Single Vendor,2024-02-20
POL-2021137,INS-10037,Back-Office/ERP,40.6,11.7,4.5,False,Single Vendor,2024-05-17
POL-2021137,INS-10037,Email & Productivity,24.4,22.5,4.1,False,None,2024-08-26
POL-2021137,INS-10037,Payment Processing,4.7,0.8,23.3,False,Single Vendor,2023-02-04
POL-2021137,INS-10037,Customer Digital Channels,12.6,3.7,24.5,True,Single Vendor,2024-04-06
POL-2021138,INS-10038,Core Banking Platform,7.6,2.0,21.3,True,None,2023-03-19
POL-2021138,INS-10038,Back-Office/ERP,46.7,13.3,3.3,True,Multi-Vendor,2024-09-03
POL-2021138,INS-10038,Email & Productivity,29.8,19.3,4.1,True,Multi-Vendor,2023-12-16
POL-2021138,INS-10038,Payment Processing,3.7,0.9,29.3,True,Single Vendor,2024-07-16
POL-2021138,INS-10038,Customer Digital Channels,15.7,7.9,15.6,False,Single Vendor,2023-09-04
POL-2021139,INS-10039,Core Banking Platform,4.5,1.9,41.6,False,None,2023-12-29
POL-2021139,INS-10039,Back-Office/ERP,47.1,14.9,3.9,False,Multi-Vendor,2024-03-15
POL-2021139,INS-10039,Email & Productivity,40.5,9.2,3.8,False,None,2023-06-14
POL-2021139,INS-10039,Payment Processing,5.9,1.9,41.0,True,None,2023-05-20
POL-2021139,INS-10039,Customer Digital Channels,6.1,3.6,19.7,False,None,2024-03-08
POL-2021140,INS-10040,Core Banking Platform,7.4,1.8,48.0,False,Single Vendor,2023-05-11
POL-2021140,INS-10040,Back-Office/ERP,36.1,8.3,3.1,True,Single Vendor,2024-06-04
POL-2021140,INS-10040,Email & Productivity,23.8,18.9,4.0,False,Multi-Vendor,2023-02-03
POL-2021140,INS-10040,Payment Processing,4.5,1.8,27.5,False,Multi-Vendor,2023-02-22
POL-2021140,INS-10040,Customer Digital Channels,8.8,5.4,19.1,True,None,2023-10-28
POL-2021141,INS-10041,Core Banking Platform,7.6,1.3,28.8,True,Single Vendor,2024-09-14
POL-2021141,INS-10041,Back-Office/ERP,43.1,16.0,5.6,False,Multi-Vendor,2023-01-14
POL-2021141,INS-10041,Email & Productivity,24.6,12.1,1.9,True,None,2024-08-16
POL-2021141,INS-10041,Payment Processing,3.2,1.9,20.3,True,None,2024-04-06
POL-2021141,INS-10041,Customer Digital Channels,10.6,6.4,25.6,True,Multi-Vendor,2023-11-24
POL-2021142,INS-10042,Email & Productivity,22.1,15.2,2.4,True,Single Vendor,2024-12-27
POL-2021142,INS-10042,Back-Office/ERP,24.8,8.8,5.3,True,Single Vendor,2024-05-23
POL-2021143,INS-10043,Trading/OMS,1.4,0.6,33.7,True,Single Vendor,2024-08-09
POL-2021143,INS-10043,Back-Office/ERP,47.0,11.7,6.5,True,Multi-Vendor,2024-10-13
POL-2021143,INS-10043,Market Data Infrastructure,1.9,1.8,14.0,False,Multi-Vendor,2024-09-10
POL-2021143,INS-10043,Email & Productivity,22.3,20.3,3.6,True,None,2023-04-20
POL-2021143,INS-10043,Settlement & Clearing,8.0,1.7,17.9,False,Single Vendor,2024-08-12
POL-2021144,INS-10044,Email & Productivity,26.9,15.4,2.1,True,None,2024-06-20
POL-2021144,INS-10044,Back-Office/ERP,41.4,11.1,6.8,True,None,2023-07-25
POL-2021145,INS-10045,Payment Processing,5.9,1.4,19.7,False,Single Vendor,2023-10-28
POL-2021145,INS-10045,Customer Digital Channels,7.2,7.2,27.9,True,Multi-Vendor,2024-07-08
POL-2021145,INS-10045,Email & Productivity,29.8,21.0,3.3,False,Multi-Vendor,2024-12-27
POL-2021145,INS-10045,Back-Office/ERP,46.7,8.1,5.2,True,Multi-Vendor,2023-03-11
POL-2021146,INS-10046,Core Banking Platform,4.9,1.4,28.5,True,Multi-Vendor,2024-11-02
POL-2021146,INS-10046,Back-Office/ERP,32.3,12.1,3.3,True,Single Vendor,2024-09-07
POL-2021146,INS-10046,Email & Productivity,40.0,19.4,3.9,True,Multi-Vendor,2023-01-15
POL-2021146,INS-10046,Payment Processing,5.0,0.8,29.1,False,None,2024-11-08
POL-2021146,INS-10046,Customer Digital Channels,7.0,6.2,12.8,False,None,2023-07-05
POL-2021147,INS-10047,Trading/OMS,2.4,0.4,27.1,True,Single Vendor,2024-09-28
POL-2021147,INS-10047,Back-Office/ERP,46.8,16.0,5.2,False,Multi-Vendor,2023-02-07
POL-2021147,INS-10047,Market Data Infrastructure,2.0,1.9,20.1,True,None,2023-05-23
POL-2021147,INS-10047,Email & Productivity,43.5,16.9,2.0,True,Multi-Vendor,2024-12-27
POL-2021147,INS-10047,Settlement & Clearing,3.3,1.9,32.5,True,Single Vendor,2024-04-24
POL-2021148,INS-10048,Email & Productivity,30.4,13.5,3.3,True,Single Vendor,2023-02-07
POL-2021148,INS-10048,Back-Office/ERP,42.0,13.2,5.5,False,Single Vendor,2023-06-19
POL-2021149,INS-10049,Core Banking Platform,4.0,1.0,41.3,False,Multi-Vendor,2024-08-14
POL-2021149,INS-10049,Back-Office/ERP,41.8,6.8,3.7,False,None,2023-07-26
POL-2021149,INS-10049,Email & Productivity,38.0,14.5,3.2,False,Single Vendor,2023-01-18
POL-2021149,INS-10049,Payment Processing,6.0,1.7,37.3,False,Multi-Vendor,2024-09-18
POL-2021149,INS-10049,Customer Digital Channels,8.5,5.6,14.0,False,Single Vendor,2024-07-17
POL-2021150,INS-10050,Trading/OMS,3.6,0.9,37.8,True,Single Vendor,2023-10-21
POL-2021150,INS-10050,Back-Office/ERP,21.8,6.3,5.3,True,Multi-Vendor,2024-10-30
POL-2021150,INS-10050,Market Data Infrastructure,1.6,1.6,17.1,True,Multi-Vendor,2023-04-13
POL-2021150,INS-10050,Email & Productivity,36.0,22.1,2.7,False,Single Vendor,2023-09-02
POL-2021150,INS-10050,Settlement & Clearing,7.5,0.7,17.3,True,Multi-Vendor,2024-11-11
POL-2021151,INS-10051,Payment Processing,4.9,1.5,18.8,True,Multi-Vendor,2024-12-01
POL-2021151,INS-10051,Customer Digital Channels,11.5,4.4,26.2,False,Multi-Vendor,2023-01-09
POL-2021151,INS-10051,Email & Productivity,33.4,17.6,4.1,True,Single Vendor,2023-09-06
POL-2021151,INS-10051,Back-Office/ERP,40.6,10.2,4.9,False,None,2024-04-28
POL-2021152,INS-10052,Payment Processing,6.2,1.0,20.1,True,Single Vendor,2024-07-26
POL-2021152,INS-10052,Customer Digital Channels,8.8,6.8,16.1,True,Single Vendor,2023-05-01
POL-2021152,INS-10052,Email & Productivity,20.9,11.8,3.4,True,None,2023-03-21
POL-2021152,INS-10052,Back-Office/ERP,36.0,12.8,4.3,False,Multi-Vendor,2024-02-29
POL-2021153,INS-10053,Core Banking Platform,7.5,1.3,35.4,True,Single Vendor,2024-04-04
POL-2021153,INS-10053,Back-Office/ERP,46.4,15.8,5.6,False,Single Vendor,2024-05-20
POL-2021153,INS-10053,Email & Productivity,46.3,16.8,2.5,True,None,2024-12-22
POL-2021153,INS-10053,Payment Processing,4.4,1.4,32.5,False,Multi-Vendor,2024-07-26
POL-2021153,INS-10053,Customer Digital Channels,10.2,7.4,18.8,False,None,2023-02-04
POL-2021154,INS-10054,Email & Productivity,25.3,8.5,4.1,False,None,2023-06-09
POL-2021154,INS-10054,Back-Office/ERP,42.5,12.0,6.3,False,Single Vendor,2023-11-24
POL-2021155,INS-10055,Trading/OMS,3.5,1.0,40.9,False,Single Vendor,2023-02-04
POL-2021155,INS-10055,Back-Office/ERP,34.1,6.6,6.9,True,Multi-Vendor,2023-07-10
POL-2021155,INS-10055,Market Data Infrastructure,4.0,1.7,14.4,True,None,2023-08-03
POL-2021155,INS-10055,Email & Productivity,32.3,15.2,2.5,False,Single Vendor,2024-03-24
POL-2021155,INS-10055,Settlement & Clearing,5.5,0.8,34.8,False,Single Vendor,2023-04-24
POL-2021156,INS-10056,Core Banking Platform,5.0,1.9,41.3,False,Multi-Vendor,2023-06-23
POL-2021156,INS-10056,Back-Office/ERP,25.8,7.9,7.0,True,Multi-Vendor,2024-04-28
POL-2021156,INS-10056,Email & Productivity,40.9,12.3,2.0,False,None,2024-01-23
POL-2021156,INS-10056,Payment Processing,6.4,1.1,23.3,True,Single Vendor,2023-03-07
POL-2021156,INS-10056,Customer Digital Channels,13.2,6.3,19.7,True,Single Vendor,2023-10-16
POL-2021157,INS-10057,Trading/OMS,3.9,0.8,59.2,True,Single Vendor,2024-05-03
POL-2021157,INS-10057,Back-Office/ERP,22.7,8.7,3.4,False,Multi-Vendor,2024-01-08
POL-2021157,INS-10057,Market Data Infrastructure,2.2,2.0,20.6,True,Multi-Vendor,2023-11-13
POL-2021157,INS-10057,Email & Productivity,40.5,16.5,3.7,True,Single Vendor,2023-12-31
POL-2021157,INS-10057,Settlement & Clearing,5.7,0.7,25.0,False,Single Vendor,2024-03-30
POL-2021158,INS-10058,Core Banking Platform,5.9,1.0,26.7,False,Single Vendor,2024-11-25
POL-2021158,INS-10058,Back-Office/ERP,25.3,12.1,3.6,False,Multi-Vendor,2024-06-28
POL-2021158,INS-10058,Email & Productivity,39.3,15.0,2.6,True,Single Vendor,2023-05-23
POL-2021158,INS-10058,Payment Processing,7.0,1.4,27.1,False,Multi-Vendor,2024-09-10
POL-2021158,INS-10058,Customer Digital Channels,14.7,4.7,25.7,False,None,2024-12-25
POL-2021159,INS-10059,Core Banking Platform,5.4,1.0,38.2,True,Multi-Vendor,2024-01-10
POL-2021159,INS-10059,Back-Office/ERP,25.7,7.1,3.3,False,None,2023-04-25
POL-2021159,INS-10059,Email & Productivity,24.3,19.9,3.8,True,Single Vendor,2024-05-02
POL-2021159,INS-10059,Payment Processing,7.3,1.1,33.9,False,None,2024-07-10
POL-2021159,INS-10059,Customer Digital Channels,8.0,6.0,26.2,False,None,2023-11-24
POL-2021160,INS-10060,Core Banking Platform,3.0,2.0,44.2,True,Single Vendor,2024-03-06
POL-2021160,INS-10060,Back-Office/ERP,40.6,12.8,6.1,False,None,2024-10-26
POL-2021160,INS-10060,Email & Productivity,47.8,20.4,2.6,True,Multi-Vendor,2024-02-28
POL-2021160,INS-10060,Payment Processing,6.0,1.1,41.3,False,Multi-Vendor,2023-01-10
POL-2021160,INS-10060,Customer Digital Channels,15.0,5.8,24.5,False,Multi-Vendor,2023-07-27
POL-2021161,INS-10061,Email & Productivity,45.2,12.2,3.2,False,None,2023-03-11
POL-2021161,INS-10061,Back-Office/ERP,31.8,13.6,4.5,False,None,2023-09-23
POL-2021162,INS-10062,Core Banking Platform,6.5,1.2,24.1,False,Multi-Vendor,2023-03-03
POL-2021162,INS-10062,Back-Office/ERP,20.1,6.8,3.1,True,Single Vendor,2023-11-24
POL-2021162,INS-10062,Email & Productivity,33.4,18.9,2.1,False,Single Vendor,2023-02-22
POL-2021162,INS-10062,Payment Processing,6.0,1.5,21.5,True,Multi-Vendor,2023-11-03
POL-2021162,INS-10062,Customer Digital Channels,9.8,6.7,12.3,False,Single Vendor,2024-01-21
POL-2021163,INS-10063,Core Banking Platform,3.6,2.0,41.5,True,None,2023-07-31
POL-2021163,INS-10063,Back-Office/ERP,31.3,12.1,6.4,False,Multi-Vendor,2023-06-04
POL-2021163,INS-10063,Email & Productivity,43.1,13.5,3.0,True,Multi-Vendor,2024-01-04
POL-2021163,INS-10063,Payment Processing,6.1,0.8,40.7,True,Single Vendor,2024-04-07
POL-2021163,INS-10063,Customer Digital Channels,10.1,4.7,26.5,True,None,2023-11-21
POL-2021164,INS-10064,Core Banking Platform,3.4,0.8,40.2,False,Single Vendor,2024-04-26
POL-2021164,INS-10064,Back-Office/ERP,28.8,13.6,3.3,False,Multi-Vendor,2023-05-17
POL-2021164,INS-10064,Email & Productivity,28.8,12.1,3.6,False,Multi-Vendor,2024-07-10
POL-2021164,INS-10064,Payment Processing,4.0,1.3,37.7,True,Multi-Vendor,2023-07-27
POL-2021164,INS-10064,Customer Digital Channels,15.1,6.6,18.9,False,Single Vendor,2024-11-24
POL-2021165,INS-10065,Payment Processing,5.8,1.6,39.0,False,None,2024-04-20
POL-2021165,INS-10065,Customer Digital Channels,14.8,7.6,25.0,True,None,2024-11-12
POL-2021165,INS-10065,Email & Productivity,21.4,20.1,3.8,False,Multi-Vendor,2024-02-04
POL-2021165,INS-10065,Back-Office/ERP,44.2,15.2,5.0,False,Multi-Vendor,2024-12-05
POL-2021166,INS-10066,Trading/OMS,3.1,0.4,47.6,True,Multi-Vendor,2024-01-22
POL-2021166,INS-10066,Back-Office/ERP,31.6,15.6,6.6,False,Single Vendor,2023-09-14
POL-2021166,INS-10066,Market Data Infrastructure,3.5,0.8,13.8,True,Multi-Vendor,2023-07-04
POL-2021166,INS-10066,Email & Productivity,38.5,8.9,2.4,False,None,2024-10-09
POL-2021166,INS-10066,Settlement & Clearing,7.4,0.9,16.0,False,None,2024-12-01
POL-2021167,INS-10067,Email & Productivity,34.9,23.2,3.8,False,Multi-Vendor,2023-10-13
POL-2021167,INS-10067,Back-Office/ERP,47.2,13.4,4.7,False,Single Vendor,2024-12-12
POL-2021168,INS-10068,Core Banking Platform,7.7,1.3,30.8,True,Multi-Vendor,2023-04-09
POL-2021168,INS-10068,Back-Office/ERP,30.8,14.1,6.7,False,None,2023-05-06
POL-2021168,INS-10068,Email & Productivity,28.0,15.6,4.0,False,None,2023-07-03
POL-2021168,INS-10068,Payment Processing,3.0,1.7,28.9,True,Single Vendor,2023-04-03
POL-2021168,INS-10068,Customer Digital Channels,9.5,5.1,18.7,False,Multi-Vendor,2023-06-29
POL-2021169,INS-10069,Email & Productivity,40.4,22.9,3.0,False,Multi-Vendor,2023-08-17
POL-2021169,INS-10069,Back-Office/ERP,42.8,13.2,4.3,True,Multi-Vendor,2023-01-01
POL-2021170,INS-10070,Core Banking Platform,5.9,1.6,21.7,False,Single Vendor,2023-07-09
POL-2021170,INS-10070,Back-Office/ERP,29.2,15.9,5.5,True,Multi-Vendor,2024-08-16
POL-2021170,INS-10070,Email & Productivity,27.2,12.3,2.3,True,Multi-Vendor,2023-04-08
POL-2021170,INS-10070,Payment Processing,4.9,1.0,21.2,False,Single Vendor,2023-10-09
POL-2021170,INS-10070,Customer Digital Channels,9.4,6.0,14.3,True,Single Vendor,2023-03-07
POL-2021171,INS-10071,Trading/OMS,1.5,0.4,36.6,False,Multi-Vendor,2023-06-18
POL-2021171,INS-10071,Back-Office/ERP,22.7,11.2,4.8,True,Multi-Vendor,2023-09-02
POL-2021171,INS-10071,Market Data Infrastructure,2.2,1.8,15.1,True,None,2023-02-22
POL-2021171,INS-10071,Email & Productivity,19.7,13.0,4.1,False,Single Vendor,2024-02-16
POL-2021171,INS-10071,Settlement & Clearing,7.9,1.0,18.3,True,None,2023-06-12
POL-2021172,INS-10072,Core Banking Platform,5.4,1.3,32.5,False,Single Vendor,2024-05-01
POL-2021172,INS-10072,Trading/OMS,2.8,0.5,31.1,True,Multi-Vendor,2023-11-07
POL-2021172,INS-10072,Back-Office/ERP,34.6,15.3,3.6,False,None,2023-11-12
POL-2021172,INS-10072,Market Data Infrastructure,3.2,1.3,12.5,False,Multi-Vendor,2024-07-13
POL-2021172,INS-10072,Email & Productivity,43.4,15.5,3.2,False,Single Vendor,2024-03-29
POL-2021172,INS-10072,Payment Processing,5.1,0.8,32.3,True,Multi-Vendor,2024-08-21
POL-2021172,INS-10072,Customer Digital Channels,10.0,3.3,21.5,False,Multi-Vendor,2023-05-23
POL-2021172,INS-10072,Settlement & Clearing,2.9,1.0,30.6,True,None,2024-01-11
POL-2021173,INS-10073,Trading/OMS,1.5,0.8,61.2,True,Single Vendor,2023-06-26
POL-2021173,INS-10073,Back-Office/ERP,22.1,9.9,5.3,False,Single Vendor,2024-07-03
POL-2021173,INS-10073,Market Data Infrastructure,2.6,1.5,13.8,True,Single Vendor,2024-10-02
POL-2021173,INS-10073,Email & Productivity,21.4,9.8,3.6,True,Single Vendor,2024-01-31
POL-2021173,INS-10073,Settlement & Clearing,4.0,1.8,29.9,True,Multi-Vendor,2024-06-20
POL-2021174,INS-10074,Core Banking Platform,3.1,1.0,29.2,False,Multi-Vendor,2023-06-29
POL-2021174,INS-10074,Back-Office/ERP,35.3,14.0,3.2,True,Multi-Vendor,2023-06-24
POL-2021174,INS-10074,Email & Productivity,24.6,14.3,2.2,False,Multi-Vendor,2024-03-25
POL-2021174,INS-10074,Payment Processing,5.6,1.3,25.6,True,Multi-Vendor,2024-10-28
POL-2021174,INS-10074,Customer Digital Channels,11.0,4.7,17.5,False,Single Vendor,2024-04-23
POL-2021175,INS-10075,Payment Processing,4.2,1.4,28.7,False,Multi-Vendor,2023-08-07
POL-2021175,INS-10075,Customer Digital Channels,7.6,2.9,14.4,True,None,2024-02-11
POL-2021175,INS-10075,Email & Productivity,18.1,15.1,2.3,True,None,2024-07-21
POL-2021175,INS-10075,Back-Office/ERP,29.9,9.0,5.2,True,None,2023-04-16
POL-2021176,INS-10076,Core Banking Platform,6.6,1.3,22.7,False,Multi-Vendor,2024-02-08
POL-2021176,INS-10076,Back-Office/ERP,17.3,7.8,4.7,False,None,2024-06-10
POL-2021176,INS-10076,Email & Productivity,18.2,13.5,3.9,False,None,2023-08-01
POL-2021176,INS-10076,Payment Processing,3.3,1.9,38.6,True,Single Vendor,2023-11-16
POL-2021176,INS-10076,Customer Digital Channels,14.3,7.3,13.3,False,Multi-Vendor,2023-10-18
POL-2021177,INS-10077,Trading/OMS,1.8,0.4,31.0,False,Multi-Vendor,2024-05-26
POL-2021177,INS-10077,Back-Office/ERP,27.0,14.2,4.0,True,None,2024-10-08
POL-2021177,INS-10077,Market Data Infrastructure,2.0,1.6,10.2,True,None,2023-09-18
POL-2021177,INS-10077,Email & Productivity,28.0,13.0,3.8,False,Multi-Vendor,2023-08-16
POL-2021177,INS-10077,Settlement & Clearing,5.5,1.5,17.6,False,Multi-Vendor,2023-02-05
POL-2021178,INS-10078,Payment Processing,7.6,1.1,35.0,True,None,2023-03-04
POL-2021178,INS-10078,Customer Digital Channels,15.5,5.4,20.1,False,Multi-Vendor,2023-04-11
POL-2021178,INS-10078,Email & Productivity,20.5,14.5,3.8,True,None,2024-01-20
POL-2021178,INS-10078,Back-Office/ERP,21.0,15.1,5.7,False,None,2024-06-20
POL-2021179,INS-10079,Core Banking Platform,5.0,1.4,25.2,True,Single Vendor,2023-11-10
POL-2021179,INS-10079,Back-Office/ERP,23.6,8.6,4.5,True,None,2024-06-30
POL-2021179,INS-10079,Email & Productivity,45.4,14.1,3.1,False,Single Vendor,2024-09-22
POL-2021179,INS-10079,Payment Processing,3.6,1.7,31.4,False,Single Vendor,2023-06-05
