policy_id,insured_id,sub_sector,primary_regulator,region,policy_year,cloud_provider_primary,core_banking_vendor,premium_usd,n_claims,had_claim,total_loss,bi_loss,log_revenue,exposure_size_score,cyber_control_score,control_gap_score,vendor_control_pressure,vendor_pressure_band,regulatory_findings_pressure,high_sev_rate,critical_operations_score,payment_trading_flag,coverage_structure_score,limit_to_revenue,retention_ratio,prior_incident_score,repeat_offender,hybrid_cloud_flag,core_banking_vendor_missing,exposure_years,loss_ratio,bi_share_of_loss,limit_mm,retention_mm
POL-2021251,INS-10151,Broker-Dealer,FINRA,National,2021,AWS,Unknown,1822686,0.0,0,0.0,0.0,6.87388820947056,0.2908427570398631,0.7030000000000001,0.29699999999999993,4.473684210526315,Low,0.0,0.0,1,0,0.23209127229527526,0.010355182768975872,0.0085,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.085
POL-2021252,INS-10152,Insurance Carrier,CFPB,Southwest,2022,GCP,Unknown,4351301,0.0,0,0.0,0.0,7.8821262219328165,0.8738719370040083,0.64125,0.35875,9.0,Moderate,0.0,0.0,0,0,-0.5330344556835018,0.005663583160279403,0.04593333333333333,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.689
POL-2021253,INS-10153,Fintech-Payments,CFPB,West,2021,GCP,Unknown,168948,1.0,1,38123.0,25611.0,5.839478190110101,-0.3737266211998362,0.7547499999999999,0.24525000000000008,8.275862068965518,Moderate,2.18196607332694,0.3333333333333333,1,0,-0.44370271473075207,0.002918855808523059,0.025,0.6931471805599453,0,0,1,0.999315537303217,0.22564931221440918,0.6717991763502348,1,0.025
POL-2021254,INS-10154,Insurance Carrier,NCUA,National,2024,GCP,Unknown,7299878,2.0,1,460997.0,0.0,8.395070754160756,0.9436586981522845,0.5077499999999999,0.4922500000000001,130.0,Extreme,0.0,0.0,0,0,0.19426305689696644,0.0022602956466705845,0.010199999999999999,0.0,0,0,1,0.999315537303217,0.06315132937838139,0.0,10,0.102
POL-2021255,INS-10155,Regional Bank,FINRA,Northeast,2024,Azure,Other,375466,0.0,0,0.0,0.0,5.84586057324919,-0.0465719641667123,0.8775000000000001,0.12249999999999994,5.405405405405405,Low,0.0,0.0,1,0,-0.5874825106292794,0.014501160092807424,0.040400000000000005,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.202
POL-2021256,INS-10156,Regional Bank,State,Southwest,2022,Azure,Finastra,1886118,0.0,0,0.0,0.0,6.852453963197048,0.44278459870417364,0.44725000000000004,0.55275,11.923076923076923,Moderate,0.0,0.0,1,0,-0.6205585618991968,0.015869657215404148,0.04986666666666666,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,15,0.748
POL-2021257,INS-10157,Hedge Fund,NCUA,West,2024,On-Prem,Unknown,304441,1.0,1,529742.0,271531.0,5.4785534168509695,-0.6961936576545026,0.6817500000000001,0.3182499999999999,6.875,Low,0.0,0.0,1,0,-0.3160094354178862,0.020964360587002098,0.028199999999999996,0.0,0,0,1,0.999315537303217,1.7400481538294776,0.512572157767366,5,0.141
POL-2021258,INS-10158,Regional Bank,FINRA,Southeast,2020,Hybrid,Jack Henry,240408,0.0,0,0.0,0.0,5.420977379283924,-0.27756661312659014,0.5607500000000001,0.4392499999999999,7.4074074074074066,Low,0.0,0.0,1,0,-0.2804064091606545,0.022212350066637052,0.026600000000000002,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,5,0.133
POL-2021259,INS-10159,Broker-Dealer,SEC,West,2022,Azure,Unknown,2364288,0.0,0,0.0,0.0,7.301350214519814,0.4199323929214372,0.8025000000000001,0.1974999999999999,11.0,Moderate,1.2437206617963557,0.0,0,0,-0.3709349849365894,0.006750826976304598,0.0356,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.356
POL-2021260,INS-10160,Regional Bank,FDIC,Northeast,2020,Hybrid,Temenos,210843,0.0,0,0.0,0.0,6.42422051545205,0.3315947113102217,0.90325,0.09675,1.8181818181818183,Low,0.0,0.0,1,0,-0.465954606141522,0.0016244314489928524,0.026,0.0,0,1,0,0.999315537303217,0.0,0.0,1,0.026
POL-2021261,INS-10161,Fintech-Payments,State,National,2021,On-Prem,Unknown,1668615,0.0,0,0.0,0.0,5.66815529701305,-0.42010475712798484,0.60775,0.39225,23.333333333333336,Extreme,0.7797905781299385,0.0,1,0,-0.07186125315333936,0.1733102253032929,0.03464,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,50,1.732
POL-2021262,INS-10162,Community Bank,FDIC,Southeast,2022,GCP,Finastra,52064,0.0,0,0.0,0.0,4.483002552013883,-0.8565664750521167,0.7925000000000001,0.2074999999999999,67.3076923076923,Extreme,0.0,0.0,1,0,-0.8932143374718601,0.022857142857142857,0.0485,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.097
POL-2021263,INS-10163,Hedge Fund,OCC,National,2024,AWS,Unknown,59322,0.0,0,0.0,0.0,4.769836807543325,-1.1905900792663995,0.8277500000000001,0.1722499999999999,6.666666666666666,Low,0.0,0.0,1,0,-0.7552291944815309,0.00855431993156544,0.039,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.039
POL-2021264,INS-10164,Regional Bank,NCUA,Midwest,2021,AWS,Finastra,837607,1.0,1,35788.0,20365.0,6.336471686179032,0.30239663269953626,0.663,0.33699999999999997,10.857142857142858,Moderate,0.0,0.0,1,0,-0.5333737922352098,0.017736786094359705,0.0429,0.0,0,0,0,0.999315537303217,0.04272648151221277,0.5690454901084162,10,0.429
POL-2021265,INS-10165,Regional Bank,NCUA,Northeast,2023,On-Prem,Jack Henry,369658,0.0,0,0.0,0.0,5.613857767128214,-0.0762705023478418,0.86725,0.13275000000000003,7.027027027027026,Low,1.1901633127237856,0.0,1,0,-0.1528664491110443,0.036603221083455345,0.0258,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.258
POL-2021266,INS-10166,Community Bank,SEC,Midwest,2024,Hybrid,Other,114119,0.0,0,0.0,0.0,4.821087692210561,-0.5703651613682211,0.8432499999999999,0.15675000000000006,6.486486486486486,Low,0.0,0.0,1,0,0.18243293218335985,0.04061738424045492,0.0058000000000000005,0.0,0,1,0,0.999315537303217,0.0,0.0,5,0.029
POL-2021267,INS-10167,Hedge Fund,FRB,Midwest,2022,Hybrid,Unknown,422973,0.0,0,0.0,0.0,6.403077385802381,0.0498622378524388,0.73575,0.26425,10.384615384615385,Moderate,0.0,0.0,1,0,-0.8042067718287804,0.0033184005309440847,0.0445,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,2,0.089
POL-2021268,INS-10168,Regional Bank,NCUA,Midwest,2023,Hybrid,In-House,362006,0.0,0,0.0,0.0,6.852348271710398,0.43976143452203603,0.84275,0.15725,15.945945945945946,High,0.7875884839112379,0.0,1,0,-0.44370271473075207,0.0010580890911014707,0.025,0.0,0,1,0,0.999315537303217,0.0,0.0,1,0.025
POL-2021269,INS-10169,Regional Bank,FRB,West,2021,AWS,Temenos,1730120,0.0,0,0.0,0.0,6.926282583596021,0.6840900612473769,0.7569999999999999,0.2430000000000001,16.42857142857143,High,0.6931471805599453,0.0,1,0,0.056301330150192896,0.009826078412105728,0.0164,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.164
POL-2021270,INS-10170,Community Bank,State,Southeast,2021,Azure,Other,36942,0.0,0,0.0,0.0,4.436751534363128,-0.7549655610277952,0.849,0.15100000000000002,13.055555555555555,Moderate,0.0,0.0,1,0,-0.09214624668414317,0.023952095808383235,0.0125,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.025
POL-2021271,INS-10171,Credit Union,NCUA,National,2023,Azure,Jack Henry,109901,1.0,1,286172.0,197524.0,3.7796338173824005,-1.5810989128119324,0.601,0.399,1.6666666666666665,Low,0.0,0.0,1,0,0.3829318320652809,0.5841121495327103,0.00872,0.0,0,0,0,0.999315537303217,2.6039071528011575,0.6902282543365529,25,0.218
POL-2021272,INS-10172,Fintech-Lending,SEC,Midwest,2022,GCP,Unknown,570927,0.0,0,0.0,0.0,6.010040932680917,-0.23766154733434075,0.7372500000000001,0.26274999999999993,10.0,Moderate,1.3009400518311534,0.0,0,0,-0.129093547567419,0.012300123001230012,0.0198,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.099
POL-2021273,INS-10173,National Bank,FRB,Midwest,2023,Azure,In-House,191659491,0.0,0,0.0,0.0,10.026302352053534,2.3667299023439647,0.3715,0.6285000000000001,90.8,Extreme,1.7190050077886643,0.5,1,0,0.6757895698145377,0.004422332780541736,0.0066,0.0,0,0,0,0.999315537303217,0.0,0.0,100,0.66
POL-2021274,INS-10174,Regional Bank,SEC,Midwest,2021,GCP,FIS,1254340,0.0,0,0.0,0.0,6.614993660787057,0.2141819004941106,0.7925000000000001,0.2074999999999999,7.428571428571429,Low,0.0,0.0,1,0,-0.12953349143487403,0.020128824476650563,0.0278,1.3862943611198906,1,0,0,0.999315537303217,0.0,0.0,15,0.417
POL-2021275,INS-10175,Hedge Fund,SEC,Southeast,2021,Azure,Unknown,867042,0.0,0,0.0,0.0,6.013226038889495,-0.33017178231764704,0.8415,0.15849999999999997,27.35294117647059,Extreme,0.0,0.0,1,0,0.12750738266465667,0.024521824423737126,0.0132,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.132
POL-2021276,INS-10176,Insurance Carrier,NCUA,Southeast,2023,GCP,Unknown,1169807,0.0,0,0.0,0.0,6.490268195646648,0.08850327958311464,0.618,0.382,13.75,Moderate,0.7797905781299385,0.0,0,0,-0.5063321859905779,0.022806750798236276,0.04473333333333333,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.671
POL-2021277,INS-10177,Regional Bank,CFPB,Southwest,2020,AWS,Jack Henry,532651,0.0,0,0.0,0.0,6.138590611998276,0.19537327695557571,0.728,0.272,21.794871794871796,High,0.0,0.0,1,0,-0.5340779712434314,0.010813148788927337,0.038,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.19
POL-2021278,INS-10178,Regional Bank,FRB,West,2023,Hybrid,Fiserv,839042,0.0,0,0.0,0.0,7.11574458252467,0.6960601258060928,0.773,0.22699999999999998,29.615384615384613,Extreme,0.0,0.0,1,0,-0.3702948893187671,0.0016257519102584946,0.025,0.0,0,1,0,0.999315537303217,0.0,0.0,2,0.05
POL-2021279,INS-10179,Hedge Fund,OCC,Northeast,2022,GCP,Unknown,389146,0.0,0,0.0,0.0,4.900820428089049,-0.8970153214752336,0.7170000000000001,0.2829999999999999,5.217391304347826,Low,0.0,0.0,1,0,0.35800971368521867,0.1874062968515742,0.00984,0.0,0,0,1,0.999315537303217,0.0,0.0,25,0.246
POL-2021280,INS-10180,Fintech-Payments,CFPB,Midwest,2021,GCP,Unknown,497280,0.0,0,0.0,0.0,5.290789100127245,-0.6086314663129065,0.5785,0.4215,2.8125,Low,0.0,0.0,1,0,-0.25077477131843184,0.05063291139240506,0.030199999999999998,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.302
POL-2021281,INS-10181,Community Bank,State,Southwest,2024,On-Prem,Temenos,32191,1.0,1,23670.0,0.0,4.204692619390966,-0.9994430365955586,0.6385000000000001,0.36149999999999993,47.14285714285714,Extreme,2.2057693395814155,0.3333333333333333,1,0,-0.7151992061857008,0.030303030303030304,0.0405,0.0,0,0,0,0.999315537303217,0.7352986859681278,0.0,2,0.081
POL-2021282,INS-10182,Regional Bank,OCC,West,2024,GCP,Other,1176077,0.0,0,0.0,0.0,6.533934176208434,0.27388792698611764,0.7927500000000001,0.20724999999999993,38.148148148148145,Extreme,0.0,0.0,1,0,-0.3620342283722813,0.014553922282055013,0.035199999999999995,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.352
POL-2021283,INS-10183,Hedge Fund,FDIC,West,2020,AWS,Unknown,835953,0.0,0,0.0,0.0,6.183117431330821,-0.031702674677018726,0.6869999999999999,0.31300000000000006,30.588235294117645,Extreme,2.32233186620105,0.25,1,0,-0.010454344082116818,0.020682523267838676,0.0194,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.194
POL-2021284,INS-10184,Broker-Dealer,FINRA,National,2021,Azure,Unknown,2845421,0.0,0,0.0,0.0,7.245869024732605,0.400954600787847,0.7857500000000001,0.21424999999999994,7.241379310344827,Low,1.7328679513998633,0.5,1,0,-0.28232981245549404,0.010704345964461572,0.034666666666666665,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.52
POL-2021285,INS-10185,Broker-Dealer,FINRA,Southwest,2022,Hybrid,Unknown,7020304,0.0,0,0.0,0.0,7.763361387239786,0.6519732882756784,0.7095,0.2905,4.3589743589743595,Low,2.87470215534822,0.6666666666666666,0,0,-0.30153634773000165,0.010630155625478355,0.03948,0.0,0,1,1,0.999315537303217,0.0,0.0,25,0.987
POL-2021286,INS-10186,National Bank,OCC,West,2020,GCP,In-House,281878892,0.0,0,0.0,0.0,10.584898633706977,2.606977432488235,0.617,0.383,6.0,Low,0.0,0.0,1,0,0.555851875110488,0.002529577080007993,0.01199,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,100,1.199
POL-2021287,INS-10187,Community Bank,FRB,Southeast,2024,Azure,Other,266325,0.0,0,0.0,0.0,4.290459441148391,-1.0035440909399902,0.7725000000000001,0.22749999999999992,5.517241379310345,Low,0.0,0.0,1,0,-0.2703481245374071,0.6944444444444444,0.04356,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,50,2.178
POL-2021288,INS-10188,Regional Bank,CFPB,Northeast,2024,GCP,Jack Henry,364522,0.0,0,0.0,0.0,6.554787739831727,0.41438693723240555,0.35775,0.64225,59.375,Extreme,1.2080157624146421,0.0,1,0,-0.11439813809491306,0.0028506271379703536,0.0135,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.027
POL-2021289,INS-10189,Community Bank,FINRA,Midwest,2021,Azure,FIS,42109,0.0,0,0.0,0.0,4.257030144499196,-0.9433268864271361,0.38275000000000003,0.61725,30.370370370370367,Extreme,0.8109822012551361,0.0,1,0,-0.136650029505683,0.02873563218390805,0.0145,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.029
POL-2021290,INS-10190,Regional Bank,FINRA,Southwest,2023,On-Prem,FIS,3477898,1.0,1,1244902.0,481017.0,6.904550148033189,0.5999617221381469,0.7955,0.20450000000000002,2.162162162162162,Low,0.0,0.0,1,0,0.4154551687425217,0.05021088572002411,0.01274,0.6931471805599453,0,0,0,0.999315537303217,0.3579466677861168,0.3863894507358812,50,0.637
POL-2021291,INS-10191,Fintech-Payments,SEC,West,2024,Hybrid,Unknown,3292080,0.0,0,0.0,0.0,5.895779296973574,-0.23222386083753024,0.54825,0.45175,2.0,Low,0.0,0.0,1,0,0.09768543096273541,0.27586206896551724,0.03258,1.0986122886681098,1,1,1,0.999315537303217,0.0,0.0,100,3.258
POL-2021292,INS-10192,Regional Bank,CFPB,Southwest,2023,Azure,Fiserv,370840,0.0,0,0.0,0.0,5.902906520126191,-0.06769691404597744,0.30550000000000005,0.6944999999999999,8.695652173913043,Moderate,1.2020649458510235,0.0,1,0,0.05337196200089431,0.01369487811558477,0.011600000000000001,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.058
POL-2021293,INS-10193,National Bank,OCC,Southwest,2022,On-Prem,Other,62750094,0.0,0,0.0,0.0,9.158404766087601,1.891624130499876,0.6305000000000001,0.36949999999999994,30.606060606060602,Extreme,2.18196607332694,0.3333333333333333,1,0,-0.23609294019881322,0.010534188709456542,0.04758,0.0,0,0,0,0.999315537303217,0.0,0.0,100,4.758
POL-2021294,INS-10194,National Bank,OCC,National,2022,On-Prem,FIS,221477503,0.0,0,0.0,0.0,10.23650382418395,2.4145847277887658,0.53925,0.46075,59.0,Extreme,0.0,0.0,1,0,0.6982639801394154,0.0035839210963931416,0.00559,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,100,0.559
POL-2021295,INS-10195,Credit Union,NCUA,Southeast,2022,AWS,Finastra,77249,0.0,0,0.0,0.0,3.529297384289471,-1.7441442644273952,0.76425,0.23575000000000002,30.625,Extreme,1.1961141292874042,0.0,1,0,-0.5213850348684084,0.755287009063444,0.04936,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,25,1.234
POL-2021296,INS-10196,Insurance Carrier,SEC,Midwest,2020,Hybrid,Unknown,9314660,0.0,0,0.0,0.0,8.126991009973985,0.9399916972991719,0.767,0.23299999999999998,20.416666666666668,High,1.698210592371866,0.5,0,0,0.38026160509598855,0.007388580210426764,0.00884,1.0986122886681098,1,1,1,0.999315537303217,0.0,0.0,25,0.221
POL-2021297,INS-10197,Community Bank,FRB,Midwest,2024,Azure,FIS,145942,0.0,0,0.0,0.0,4.169761201506855,-0.9434329720935054,0.7755,0.22450000000000003,25.0,Extreme,0.0,0.0,1,0,0.45591803589260627,0.39246467817896385,0.00544,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.136
POL-2021298,INS-10198,Investment Bank,FRB,Southwest,2022,Azure,FIS,23499885,0.0,0,0.0,0.0,8.872991751442749,1.5226792492783836,0.6465000000000001,0.3534999999999999,6.923076923076923,Low,1.4729377586898837,0.0,1,0,0.015330585959362042,0.003503559616570435,0.02524,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.631
POL-2021299,INS-10199,National Bank,OCC,Midwest,2024,AWS,Fiserv,33195660,0.0,0,0.0,0.0,9.208829230777232,1.681129832898043,0.7375000000000002,0.26249999999999984,15.714285714285714,High,0.0,0.0,1,0,-0.3406996766129566,0.002504031490700027,0.04124,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.031
POL-2021300,INS-10200,Credit Union,NCUA,Southwest,2023,Hybrid,Fiserv,186004,1.0,1,28930.0,1957.0,3.883623530906448,-1.4746033955003786,0.78825,0.21175,23.333333333333332,Extreme,2.014122529224868,0.3333333333333333,1,0,0.15377292575186752,1.050420168067227,0.0245,0.0,0,1,0,0.999315537303217,0.1555342895851702,0.067646042170757,50,1.225
POL-2021301,INS-10201,Asset Manager,CFPB,National,2022,AWS,Unknown,2599667,0.0,0,0.0,0.0,7.101099199057828,0.22179257239748099,0.59575,0.40425,74.23076923076923,Extreme,0.0,0.0,1,0,0.07221699068943982,0.012373174956693888,0.018733333333333334,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.281
POL-2021302,INS-10202,Fintech-Lending,State,Southeast,2021,AWS,Unknown,1008742,0.0,0,0.0,0.0,6.138590611998276,-0.2495260966080197,0.7157500000000001,0.2842499999999999,19.30232558139535,High,0.6931471805599453,0.0,0,0,-0.2396488256130468,0.021626297577854673,0.029699999999999997,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.297
POL-2021303,INS-10203,Community Bank,FRB,National,2024,GCP,In-House,25276,0.0,0,0.0,0.0,3.949318790171843,-1.231889427481513,0.6405000000000001,0.35949999999999993,10.714285714285714,Moderate,0.0,0.0,1,0,-0.09214624668414317,0.03929273084479371,0.0125,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.025
POL-2021304,INS-10204,Broker-Dealer,FINRA,Southeast,2024,GCP,Unknown,8372826,0.0,0,0.0,0.0,6.420483408169882,-0.1603344612154151,0.687,0.31299999999999994,19.736842105263158,High,2.1857241093656943,0.25,1,0,0.5447404416552851,0.4076308495026904,0.019896,0.0,0,0,1,0.999315537303217,0.0,0.0,250,4.974
POL-2021305,INS-10205,Hedge Fund,OCC,Southeast,2020,AWS,Unknown,366728,0.0,0,0.0,0.0,5.517452896464707,-0.5049318540677245,0.8582500000000001,0.14174999999999993,0.48780487804878053,Low,0.6931471805599453,0.0,1,0,-0.2359026263391146,0.020161290322580645,0.0246,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.123
POL-2021306,INS-10206,Fintech-Payments,CFPB,Southwest,2021,GCP,Unknown,213109,0.0,0,0.0,0.0,5.788429948716486,-0.43121976004601126,0.6192500000000001,0.3807499999999999,23.6,Extreme,0.0,0.0,1,0,-0.44370271473075207,0.0030721966205837174,0.025,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,1,0.025
POL-2021307,INS-10207,Custodian Bank,FDIC,Southwest,2023,GCP,FIS,76411514,0.0,0,0.0,0.0,9.495654643398302,2.0707685908564932,0.725,0.275,6.538461538461538,Low,0.6931471805599453,0.0,1,0,0.2514460006111554,0.007518344761217371,0.025670000000000002,0.0,0,0,0,0.999315537303217,0.0,0.0,100,2.567
POL-2021308,INS-10208,Community Bank,NCUA,West,2021,AWS,Temenos,287266,0.0,0,0.0,0.0,4.716711560720999,-0.7164469236249801,0.77425,0.22575,3.142857142857143,Low,0.0,0.0,1,0,-0.32912869307935627,0.2256317689530686,0.04072,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.018
POL-2021309,INS-10209,Asset Manager,FRB,Southwest,2020,AWS,Unknown,1265331,0.0,0,0.0,0.0,6.334167333479831,-0.010386243348560883,0.8245,0.1755,1.7647058823529413,Low,1.1961141292874042,0.0,2,0,0.2057283391540593,0.02666666666666667,0.012733333333333334,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.191
POL-2021310,INS-10210,Regional Bank,FDIC,West,2022,On-Prem,Fiserv,855409,0.0,0,0.0,0.0,6.759487262313034,0.33529246477810665,0.66025,0.33975,7.714285714285714,Low,0.0,0.0,1,0,-0.42281851418958183,0.0058058522991175105,0.033,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.165
POL-2021311,INS-10211,Asset Manager,FINRA,Midwest,2021,Hybrid,Unknown,3467654,1.0,1,210476.0,101464.0,7.064502584656662,0.22526472229960326,0.646,0.354,17.22222222222222,High,0.0,0.0,2,0,-0.16268454532679727,0.021391289466929066,0.03324,0.0,0,1,1,0.999315537303217,0.060696943812733335,0.4820692145422756,25,0.831
POL-2021312,INS-10212,Fintech-Lending,SEC,Southeast,2024,Hybrid,Unknown,403618,0.0,0,0.0,0.0,5.323985113296614,-0.5653254362007422,0.842,0.15800000000000003,4.473684210526315,Low,0.6931471805599453,0.0,0,0,-0.02603066806965576,0.04897159647404506,0.0201,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,10,0.201
POL-2021313,INS-10213,Insurance Carrier,State,Southeast,2024,GCP,Unknown,39881548,0.0,0,0.0,0.0,8.920001439863116,1.344423489912226,0.7490000000000001,0.2509999999999999,12.61904761904762,Moderate,0.0,0.0,0,0,0.18224261832366107,0.013370592718375205,0.02878,0.0,0,0,1,0.999315537303217,0.0,0.0,100,2.878
POL-2021314,INS-10214,Investment Bank,FRB,Midwest,2023,AWS,FIS,102851572,0.0,0,0.0,0.0,8.984881642704533,1.6947023023042789,0.914,0.08599999999999997,21.63265306122449,High,0.0,0.0,1,0,0.7845268234977417,0.031326357997619195,0.00912,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,250,2.28
POL-2021315,INS-10215,Community Bank,State,Southeast,2024,On-Prem,Fiserv,33013,1.0,1,169520.0,20342.0,4.623010104116422,-0.9623729783486245,0.5952500000000001,0.40474999999999994,5.3125,Low,0.0,0.0,1,0,-0.8664886515353803,0.00992063492063492,0.044,0.0,0,0,0,0.999315537303217,5.134946839123981,0.1199976403964134,1,0.044
POL-2021316,INS-10216,Fintech-Payments,CFPB,Southwest,2021,Hybrid,Unknown,346793,0.0,0,0.0,0.0,5.994709277272871,-0.15850842386262465,0.60275,0.39725,6.5625,Low,0.0,0.0,1,0,-0.8932143374718601,0.004996252810392206,0.0485,0.0,0,1,1,0.999315537303217,0.0,0.0,2,0.097
POL-2021317,INS-10217,Regional Bank,FRB,Southeast,2022,Azure,Temenos,375534,0.0,0,0.0,0.0,6.340888264332522,0.2501374286666114,0.7602500000000001,0.2397499999999999,8.636363636363637,Moderate,0.0,0.0,1,0,-0.4259246178456919,0.003531696980399082,0.0275,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.055
POL-2021318,INS-10218,Regional Bank,NCUA,Southeast,2020,On-Prem,In-House,387738,0.0,0,0.0,0.0,5.700109069289892,-0.2303652605626214,0.7575,0.24250000000000005,8.846153846153847,Moderate,0.0,0.0,1,0,-0.4488166048742842,0.03356831151393085,0.0391,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.391
POL-2021319,INS-10219,Insurance Carrier,CFPB,Midwest,2023,AWS,Unknown,8403348,0.0,0,0.0,0.0,7.517846884404756,0.5764629608592885,0.68625,0.31375,2.0,Low,1.7190050077886643,0.5,0,0,0.2552415505849783,0.027179821700369648,0.01994,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,50,0.997
POL-2021320,INS-10220,Regional Bank,NCUA,Midwest,2023,Hybrid,Fiserv,531972,0.0,0,0.0,0.0,6.722148331196653,0.5300563347029644,0.6579999999999999,0.3420000000000001,4.2105263157894735,Low,0.0,0.0,1,0,-0.136650029505683,0.0024108003857280617,0.0145,0.0,0,1,0,0.999315537303217,0.0,0.0,2,0.029
POL-2021321,INS-10221,Broker-Dealer,FINRA,Southwest,2024,On-Prem,Unknown,4549291,0.0,0,0.0,0.0,6.75530315579046,0.17225697503677692,0.8132500000000001,0.18674999999999986,11.818181818181817,Moderate,0.0,0.0,0,0,-0.007775805890322118,0.05830223880597015,0.031760000000000004,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,50,1.588
